,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22
55,-24.0,21.0,-5.0,0.0,-21.0,1241.0,0.3026972,0.91916835,1.0010482,0.7105949,0.91704494,1.695256,3.062081,0.38733146,1.7219117,5.7471247,2.5845795,1.5926688,27.631784,12.145499,24.995834,26.648859,222.0,33.0,45.0,-717.0,1439.0,562.0,-0.86649245,0.5892044,0.77350503,0.66011906,-3.2356255,0.7329366,4.0718846,0.55992734,1.405584,-0.15037605,0.91407496,-0.70851856,-0.024885884,0.6093758,0.5661601,-0.24757458
56,-9.0,0.0,0.0,5.0,27.0,1001.0,1.2945465,2.3401487,1.8006647,2.6780214,2.1343691,8.169129,8.035142,5.5419226,4.354759,7.1965947,5.0037165,3.6479025,8.370716,5.5773163,3.255556,4.923165,285.0,62.0,23.0,-90.0,947.0,705.0,-0.86649245,0.5892044,0.8199424,0.7235645,-2.7640522,0.5997927,4.0242467,0.523243,1.405584,0.24858661,0.91407496,-0.5999362,0.037163474,0.5056839,0.3785097,0.41608608
57,-7.0,-2.0,0.0,4.0,18.0,1002.0,2.1761343,4.5426297,2.7931712,2.7389574,2.3496442,9.786478,9.03347,7.2279506,4.9346166,6.6378207,5.3761363,3.6479025,4.96378,4.403595,1.0927552,2.5179899,335.0,81.0,5.0,146.0,615.0,1137.0,-0.86649245,0.8930551,0.7750686,0.7235645,-2.9181287,0.13464636,4.0479956,0.5802484,1.2908818,-0.15037605,0.9144459,-0.38909772,-0.08634382,0.6093758,0.4729377,-0.07694865
58,-6.0,-6.0,2.0,12.0,13.0,1004.0,3.9813719,6.997482,3.1297653,3.2583425,2.4246933,12.724765,11.118119,8.965254,5.103089,7.037682,5.9446487,3.7528043,1.4763035,3.0567033,0.322673,1.5452119,363.0,96.0,-5.0,221.0,263.0,1578.0,-1.1408108,0.79405826,0.8199424,0.7235645,-2.7640522,0.5332616,4.0242467,0.5802484,1.3527391,-0.015593896,0.91407496,-0.8192602,0.16301422,0.6093758,1.1885669,-0.24757458
59,-3.0,-10.0,4.0,21.0,10.0,1017.0,4.770863,7.883076,4.281402,4.51152,2.958924,94.68869,13.084323,11.552572,5.7857947,5.093125,5.754003,2.6855364,0.50728446,1.909679,-0.18184212,1.2454054,374.0,105.0,23.0,212.0,8.0,2083.0,-1.1408108,0.48315126,0.8199424,0.82242346,-2.7640522,0.5332616,4.000637,0.55992734,1.3527391,-0.15037605,0.91407496,-0.9321988,0.29116505,0.5399956,0.4729377,-0.5985127
60,-29.0,12.0,5.0,22.0,2.0,1029.0,6.3819923,5.5024543,4.731459,5.347777,3.743883,151.07892,16.969954,12.740376,4.601195,4.1122165,3.0303478,1.8439589,0.45152625,1.0434259,-0.38901776,1.3936595,357.0,109.0,33.0,-94.0,-413.0,2449.0,-0.86649245,0.8930551,0.8080829,0.788982,-2.6130366,0.13464636,4.000637,0.55992734,1.3092324,-0.28699034,0.9144459,-0.8192602,0.35608995,0.5056839,0.8390317,-1.1498079
61,-63.0,8.0,9.0,5.0,-23.0,1355.0,6.434615,9.003039,4.927692,6.3680716,4.1363974,65.335075,25.138052,17.615463,3.411361,2.7594016,2.8777246,0.4746641,0.39694083,0.5194591,-0.49379984,1.1484545,312.0,132.0,35.0,-251.0,-983.0,2581.0,-0.95849884,0.79405826,0.8199424,0.85634995,-2.6130366,0.068306506,4.000637,0.5802484,1.3779742,-0.15037605,0.9144459,-0.8192602,0.55420226,0.47162265,0.8390317,-1.3403915
62,-96.0,9.0,9.0,-25.0,-51.0,1157.0,7.8317337,10.803307,6.001802,8.636273,4.1950126,94.68869,31.94974,24.214483,2.4377434,2.013074,1.6092986,-0.11616254,0.24034686,0.8924309,-0.49379984,0.95922124,217.0,116.0,50.0,465.0,-2315.0,2545.0,-0.95849884,0.5892044,0.8199424,0.9256469,-2.6130366,0.068306506,4.0242467,0.523243,1.405584,0.11738434,0.91407496,-0.8192602,0.16301422,0.37092736,0.28283086,-0.9626641
63,-141.0,6.0,6.0,0.0,-91.0,1262.0,7.676194,10.587613,6.0702386,11.119492,3.4317286,97.918915,32.718773,23.942436,1.5503165,1.7310259,1.2047257,-0.24055967,0.34354064,0.40694413,-0.70580804,0.73176587,142.0,110.0,31.0,972.0,-3136.0,1647.0,-0.86649245,0.5892044,0.77827114,0.9968515,-2.4650414,0.26740894,4.0718846,0.49203193,1.3298384,0.5057741,0.91407496,-0.5999362,0.22680476,0.5056839,0.65822107,0.254838
64,-199.0,21.0,20.0,71.0,-167.0,1376.0,6.487105,8.083775,6.8310924,13.658134,2.0317552,88.62194,24.389093,23.276854,1.3746294,1.3308556,0.99799067,-0.30362397,0.50728446,0.3496027,-0.70580804,0.73176587,-74.0,-32.0,18.0,782.0,-4044.0,1433.0,-0.95849884,0.8930551,0.77517587,0.85634995,-2.1779497,0.26740894,4.0479956,0.5802484,1.405584,1.0000433,0.9206464,-0.5999362,1.3216846,1.1240422,4.897728,5.1891584
65,-258.0,13.0,53.0,285.0,-299.0,1621.0,3.3471012,8.184629,7.3219337,15.394739,0.91704494,10.641277,12.668721,19.037804,1.2280577,0.7950735,1.0145017,-0.17807701,1.5492356,0.40694413,-0.38901776,0.6875268,-232.0,-69.0,25.0,-242.0,-454.0,762.0,-0.774036,0.79405826,0.77350503,0.788982,-2.6130366,0.40028092,4.0718846,0.4395487,1.3092324,1.8049235,0.93664944,-0.5999362,4.147883,2.0845134,20.277752,11.554126
66,-380.0,46.0,102.0,406.0,-287.0,1850.0,2.762892,4.127018,7.1812234,12.184775,0.39413992,6.8877997,7.704911,13.991202,1.1840464,0.4459035,0.99591917,0.0060154353,0.8032392,0.8924309,-0.28503552,0.7764276,-330.0,-79.0,12.0,19.0,-66.0,1916.0,-0.6812132,0.9898924,0.7783516,0.85634995,-2.320026,0.40028092,4.000637,0.46653515,1.227121,4.3344336,1.061603,-0.38909772,16.032925,6.31029,29.111372,26.79042
67,-420.0,-30.0,170.0,561.0,-836.0,2709.0,2.4364145,3.7253573,3.9674978,4.4174743,0.10589952,5.1427746,5.4275823,8.559762,1.1748728,1.5943552,1.0978341,0.5312053,0.6222699,0.68309057,-0.59939283,0.6875268,-116.0,-110.0,6.0,-69.0,40.0,1534.0,-0.774036,0.9898924,0.7750686,1.1071887,-1.3849128,0.40028092,4.1688595,0.47855392,1.5796913,7.382074,1.5852243,0.87444043,23.92391,12.035616,26.700804,22.629671
68,-412.0,17.0,175.0,572.0,-437.0,3306.0,0.83500034,1.6531698,2.0745327,1.8866427,-0.7205044,73.52069,4.0126667,2.8927345,1.3456658,0.9638952,0.9935302,0.06630566,0.45152625,0.5194591,-0.59939283,0.64371467,-4.0,-15.0,0.0,13.0,-14.0,1095.0,-0.02758699,0.9898924,0.7750686,0.9968515,1.1317731,2.677582,4.1688595,0.46653515,1.9661077,8.042182,2.1353674,2.4983895,24.251316,13.459782,24.964258,20.25808
69,-234.0,-6.0,208.0,1091.0,2330.0,2595.0,0.115675956,0.9659907,0.9770462,0.07808286,-0.8445332,2.6422114,3.2044446,0.6866062,1.6671574,0.40170717,1.100041,-0.11616254,0.8032392,0.0512933,-0.81305677,0.86700326,-1.0,-1.0,0.0,-29.0,15.0,1012.0,-0.49478763,0.8930551,0.7735506,1.5895666,2.1300063,3.4243383,4.5535374,0.47855392,1.8797586,7.562917,3.009853,2.8360145,23.11514,12.122455,22.19145,15.46822
70,319.0,85.0,-126.0,558.0,2117.0,1244.0,0.115675956,0.87324756,0.95407593,0.53566635,-0.9739776,1.0479956,3.0340843,0.511785,1.7275879,0.3590551,1.2269567,-0.17807701,0.5642031,0.29151344,0.022221994,0.95922124,-1.0,1.0,0.0,-33.0,22.0,999.0,-0.21431808,0.9898924,0.7750686,1.0699425,1.9893855,3.356177,4.9737105,0.5802484,1.7584327,7.6830297,3.0830038,2.8821821,21.538916,11.605696,15.126597,11.481998
71,330.0,66.0,-116.0,1079.0,800.0,719.0,0.14972906,0.7841428,0.9770462,0.35614976,-0.90856284,1.3092263,3.0902352,0.48530015,1.7275879,0.27855557,1.1903547,-0.17807701,0.5642031,0.17301486,0.123114325,1.1484545,-5.0,2.0,0.0,-32.0,25.0,994.0,-0.3078242,1.1774578,0.7735506,0.89075863,2.4678545,5.0115213,5.3375974,0.6018505,2.1033704,8.702122,3.1568682,3.1070695,17.269867,9.797215,9.617841,7.8054023
72,369.0,-70.0,-57.0,284.0,702.0,879.0,0.115675956,0.91916835,0.9321551,0.07808286,-0.90856284,1.1136401,3.0062442,0.511785,1.8600168,0.3179901,1.2269567,-0.49644136,0.24034686,0.29151344,0.123114325,1.0059359,-8.0,1.0,-2.0,-41.0,19.0,997.0,0.7071733,2.0153022,0.82838345,0.96101207,2.5831103,6.649426,6.2935867,0.78660965,2.199781,9.374504,4.0099845,3.1510415,12.803698,7.9031672,5.1219864,6.3795905
73,387.0,-73.0,-90.0,197.0,250.0,1147.0,0.14972906,0.87324756,0.9770462,-0.016990552,-1.0408092,1.1136401,3.0062442,0.45960155,2.0886557,0.3179901,1.1570392,-0.43155134,0.24034686,0.23265727,-0.28503552,1.1005566,-9.0,0.0,-4.0,-41.0,15.0,995.0,2.2747612,2.671903,0.94815916,0.9256469,2.9693742,7.605852,7.290952,1.437056,2.4567375,9.498961,4.2533584,3.70642,7.9120765,6.0479455,3.4320974,5.24901
74,381.0,-94.0,-100.0,75.0,-12.0,1624.0,0.08343187,0.8282364,0.91130126,-0.016990552,-0.90856284,1.2442449,3.0340843,0.5670702,1.8600168,0.3179901,1.1903547,-0.24055967,0.24034686,0.0512933,-0.38901776,0.95922124,-9.0,1.0,-5.0,-41.0,6.0,1006.0,3.9935899,3.4169607,1.4649823,1.0331625,3.133092,8.589698,7.290952,2.7937212,3.4724658,10.070082,4.9186883,3.7910128,4.415114,4.566103,2.3161838,4.509933
75,386.0,-106.0,-82.0,135.0,-74.0,2176.0,0.115675956,0.91916835,0.95407593,0.07808286,-0.7205044,1.3092263,3.1470196,0.38733146,2.1731606,0.24079579,1.1903547,-0.36728334,0.14204775,-0.010825335,-0.28503552,0.86700326,-11.0,3.0,-7.0,-50.0,2.0,1009.0,4.814318,5.3901453,1.6247147,1.4216319,3.486907,10.166767,7.9637184,3.8067539,3.4724658,9.066606,5.7736545,3.2381856,2.3064318,3.666969,1.9272367,2.4935765
76,-194.0,61.0,-1.0,-1459.0,-4327.0,3492.0,0.115675956,0.7841428,0.9321551,0.26464337,-0.54407275,1.1136401,3.1470196,0.511785,2.0083463,0.7950735,1.0021396,-0.49644136,1.2634943,1.1897804,9.508759,7.7586765,-19.0,-3.0,-11.0,-72.0,-10.0,1025.0,5.1382117,7.7500224,1.7524498,1.5895666,3.7859833,12.354929,9.727493,5.3025236,4.2899923,7.3215666,5.4293776,2.54837,0.8952313,2.1296027,0.8390317,1.8683945
77,-125.0,132.0,15.0,49.0,851.0,1070.0,0.115675956,0.8282364,1.0260649,0.07808286,-0.60164267,1.0479956,2.9785597,0.38733146,1.8600168,1.4608864,1.037792,-0.05480285,4.5518746,2.6510234,25.998707,25.00144,-109.0,-7.0,-14.0,48.0,-67.0,1283.0,6.1526995,8.661406,4.216827,5.3828464,3.7518406,19.714294,21.275253,17.913816,1.6129763,4.2538314,1.6850114,-0.088089146,0.62133616,0.9343169,0.4729377,-0.7789142
78,-359.0,33.0,3.0,-21.0,206.0,2317.0,0.14972906,0.8282364,1.052079,0.53566635,-0.2228055,1.179053,3.0340843,0.2836273,1.8600168,2.606189,0.9924446,-0.30362397,21.775158,7.216541,28.695936,33.94507,-436.0,0.0,-110.0,-608.0,-560.0,2422.0,5.7685614,5.5463953,5.297684,1.7644256,-1.7689453,4.040653,5.6945014,5.680887,1.2316191,-0.015593896,0.9144459,0.37543488,0.6890105,0.5056839,0.08753522,-1.9332438
79,-11.0,10.0,-3.0,-10.0,16.0,1080.0,0.62537456,0.9659907,1.0260649,0.7963677,1.3751245,2.2653375,3.062081,0.5390452,1.9182317,6.0725074,2.5845795,1.3372244,28.858387,12.237763,22.879215,24.212893,-408.0,-13.0,-118.0,36.0,-360.0,3104.0,4.2137504,2.741349,1.4649823,0.788982,-2.9181287,2.5424585,4.5804095,1.4825194,1.4680909,3.2158692,0.9206464,-0.1864424,-0.08634382,0.751199,-0.21597317,-2.138051
80,0.0,-1.0,0.0,-4.0,27.0,1014.0,1.0589948,1.1117884,1.0790735,0.6236984,2.0317552,3.1441905,3.53206,0.78377414,2.1946344,6.7180758,3.266219,1.5926688,25.741947,11.870993,18.476675,18.22421,-353.0,-70.0,-140.0,-313.0,2833.0,2778.0,0.06551421,1.5306237,0.78924006,0.66011906,-2.7640522,0.79954964,4.1688595,0.523243,1.3779742,-0.28699034,0.9144459,-0.5999362,-0.08634382,0.6444469,0.18585505,-0.42141443
81,-4.0,0.0,-1.0,-1.0,28.0,1000.0,1.1169024,1.0623085,1.1657752,0.7963677,2.3496442,3.712368,4.251169,1.3563265,2.1946344,6.9579988,3.676074,2.1914272,22.910189,10.297954,12.939021,12.790134,262.0,-35.0,17.0,-566.0,1321.0,596.0,-0.774036,0.8930551,0.783143,0.788982,-2.7640522,0.5332616,4.095915,0.5069384,1.4356092,-0.015593896,0.91407496,-0.8192602,-0.20746252,0.6444469,0.28283086,0.5742951
82,-5.0,0.0,-1.0,0.0,30.0,999.0,1.2347175,1.2133504,1.2281787,1.0470686,2.3127623,5.684944,5.594826,1.855051,2.9033885,7.6695533,4.8198996,2.3889508,18.17267,8.481114,9.441547,9.383001,365.0,35.0,51.0,-551.0,211.0,1216.0,-0.95849884,0.5892044,0.8080829,0.788982,-3.0753064,0.5332616,4.0718846,0.5069384,1.3779742,0.37804067,0.9206464,-0.5999362,-0.024885884,0.6797736,1.2736645,0.254838
83,-5.0,0.0,0.0,0.0,22.0,1001.0,1.1169024,1.8314093,1.5509864,2.163584,2.50152,8.72136,8.376676,5.925775,5.357635,9.577079,7.0076156,3.4921393,9.616471,6.512121,4.492637,4.6613693,352.0,77.0,59.0,-354.0,-156.0,1728.0,-0.95849884,0.5892044,0.7897148,0.788982,-2.6130366,0.40028092,4.0718846,0.55992734,1.3298384,0.11738434,0.91615796,-0.28676605,-0.14720464,0.5399956,1.0157061,-0.07694865
84,-5.0,0.0,1.0,-1.0,17.0,1005.0,2.1113656,3.964637,2.6844707,2.858772,3.2356772,10.295638,9.537246,6.7686224,6.390686,8.67396,8.474003,4.0191665,4.859781,4.8409615,2.5142007,2.5749655,348.0,87.0,45.0,-357.0,-269.0,2065.0,-0.86649245,0.5892044,0.7750686,0.69159395,-2.4650414,0.2010139,4.0479956,0.5069384,1.405584,0.5057741,0.91407496,-0.8192602,-0.024885884,0.5056839,0.92786545,-0.9626641
85,-7.0,-6.0,3.0,8.0,16.0,1012.0,3.730115,5.9578342,3.0726268,3.0336108,3.4317286,13.295012,12.027534,9.169162,6.824736,7.981592,8.766988,3.5957768,2.0070689,2.5700607,0.9988511,1.9110706,308.0,140.0,15.0,-180.0,-677.0,2391.0,-1.0499684,0.48315126,0.8199424,0.85634995,-3.2356255,0.2010139,4.0242467,0.49203193,1.4356092,-0.015593896,0.9144459,-0.8192602,0.099798664,0.43781045,0.7491641,-0.5985127
86,-99.0,9.0,9.0,-16.0,-34.0,1192.0,7.109461,11.019956,5.192123,6.0171804,6.1760893,26.23483,34.924786,21.398481,4.4365225,2.379787,2.7290587,-0.36728334,0.6222699,0.68309057,-0.28503552,1.1967388,235.0,79.0,-7.0,906.0,-1995.0,1482.0,-1.3202382,0.48315126,0.8199424,0.9256469,-3.0753064,0.13464636,3.9538326,0.5069384,1.405584,0.24858661,0.91407496,-0.5999362,0.42157438,0.43781045,1.4413807,0.09050758
87,-157.0,12.0,14.0,34.0,-73.0,1368.0,6.9548116,11.785392,6.6917405,8.44009,4.0210843,27.311258,36.40116,24.62893,1.6765945,2.013074,2.1153421,-0.11616254,0.74179983,0.5194591,-0.59939283,0.82150817,130.0,15.0,-26.0,1203.0,-3630.0,1597.0,-1.0499684,1.0846632,0.7980176,0.788982,-2.9181287,0.26740894,3.9538326,0.6018505,1.3527391,0.11738434,0.91407496,-0.38909772,0.9650231,0.751199,1.6060321,2.7263794
88,-228.0,17.0,30.0,101.0,-153.0,1481.0,6.009326,11.2375345,7.817135,11.039991,1.8994402,19.593073,24.835945,22.887247,1.4746094,1.527206,1.1748288,-0.05480285,0.45152625,0.29151344,-0.49379984,0.7764276,-98.0,-80.0,-12.0,973.0,-4312.0,1043.0,-0.86649245,0.8930551,0.783143,0.788982,-2.4650414,0.3338313,3.977166,0.523243,1.3779742,1.2375529,0.9274927,-0.088089146,2.4649816,1.4009615,10.556635,7.4068446
89,-308.0,-1.0,79.0,440.0,-334.0,1718.0,2.8281484,6.613696,7.6044064,13.658134,0.9487908,9.536073,10.064141,17.91103,1.3175522,0.63730115,1.0230237,0.06630566,0.92940825,0.7363365,-0.59939283,0.82150817,-244.0,-21.0,21.0,-211.0,583.0,1729.0,-0.774036,0.9898924,0.7735506,0.96101207,-2.0387714,0.40028092,4.0718846,0.45600685,1.3092324,2.3370907,1.0375441,-0.28676605,8.978564,4.802035,28.240526,23.068249
90,-421.0,-6.0,199.0,912.0,535.0,3166.0,0.3883432,1.0623085,1.5119236,0.4464872,-0.78185743,2.0761762,3.7194645,1.5756437,1.6104891,0.5387615,1.0555149,-0.11616254,0.50728446,0.23265727,-0.49379984,0.82150817,-233.0,-105.0,0.0,-187.0,117.0,2008.0,-0.49478763,0.9898924,0.7750686,1.1830697,-2.1779497,0.40028092,4.0718846,0.43368348,1.2329419,6.893622,1.2455392,0.37543488,22.320189,10.766995,23.9342,19.338543
91,34.0,94.0,-41.0,144.0,3115.0,134.0,0.18552329,0.91916835,0.91130126,-0.11327149,-0.7205044,1.5030082,3.2333996,0.5670702,1.7918508,0.27855557,1.1570392,-0.24055967,0.2913384,0.23265727,-0.38901776,0.82150817,-8.0,-5.0,0.0,-19.0,25.0,1015.0,0.5261351,1.0846632,0.7830491,1.0699425,1.2635258,4.385531,5.3375974,0.91622525,1.9224021,9.066606,3.4589937,3.5373461,22.47808,13.187046,14.488684,9.553555
92,339.0,105.0,-167.0,581.0,1310.0,1464.0,0.18552329,0.87324756,0.95407593,0.26464337,-0.8445332,1.3740072,3.0902352,0.65562785,2.0083463,0.3179901,1.1269534,-0.24055967,0.92940825,0.17301486,-0.28503552,1.1005566,-11.0,5.0,-2.0,-35.0,14.0,1008.0,4.2556195,4.863565,1.841129,1.2607844,2.7292354,8.056268,7.290952,3.6846623,2.7344742,8.762559,3.4589937,3.6219203,3.797476,3.2443125,2.0060406,3.8465579
93,357.0,-45.0,-64.0,786.0,850.0,605.0,0.115675956,0.87324756,0.9321551,1.0470686,-0.7205044,1.0479956,3.0902352,0.5670702,2.0083463,0.27855557,1.1570392,-0.30362397,0.19057897,0.112566754,-0.49379984,1.1005566,-12.0,-1.0,-4.0,-35.0,16.0,1000.0,4.814318,6.1997504,1.841129,1.340312,2.6934242,10.492574,8.249897,4.862376,2.510699,7.6830297,4.0906787,3.0627968,1.3945305,2.3592594,0.8390317,2.3735516
94,393.0,-65.0,-60.0,-40.0,198.0,1389.0,0.115675956,0.8282364,0.91130126,0.07808286,-0.90856284,1.3740072,3.0062442,0.41060627,1.7918508,0.24079579,1.1903547,-0.24055967,0.19057897,0.3496027,-0.38901776,1.1484545,-18.0,-8.0,-5.0,-41.0,5.0,1003.0,5.3249445,7.2706466,2.026358,1.8544017,2.9023707,10.822135,10.017934,7.451053,2.510699,6.6445236,4.0099845,2.2915606,0.6890105,1.5652046,0.3785097,1.3212451
95,391.0,-83.0,-72.0,88.0,148.0,1803.0,0.08343187,0.91916835,0.9321551,0.7105949,-0.90856284,0.98210907,3.0340843,0.45960155,2.0083463,0.27855557,1.2269567,-0.36728334,0.14204775,0.112566754,-0.38901776,1.1484545,-39.0,-14.0,-8.0,7.0,-26.0,1125.0,5.6385036,8.872175,2.4249265,3.2248878,3.0025,13.4259,13.927813,12.72003,2.403607,4.4142222,3.0830038,0.71459866,0.22680476,1.085563,0.3785097,0.09050758
96,275.0,-163.0,19.0,-647.0,-2474.0,3325.0,0.115675956,0.9659907,0.95407593,1.0470686,-0.54407275,1.3740072,3.1756516,0.45960155,1.8600168,0.27855557,1.1903547,-0.30362397,0.24034686,0.0512933,-0.38901776,0.7764276,-57.0,-3.0,-8.0,-23.0,-56.0,1084.0,5.7030454,8.453587,2.8551512,4.347576,2.8684406,14.257199,16.616753,15.552363,1.7584327,3.5773473,1.9004706,0.37543488,0.22680476,1.2410948,0.65822107,-0.9626641
97,146.0,-22.0,33.0,-1302.0,-4061.0,2001.0,0.14972906,0.87324756,0.95407593,0.96459174,-0.4325028,1.1136401,3.1470196,0.43469995,1.7918508,0.24079579,1.0230237,-0.24055967,0.19057897,-0.010825335,-0.18184212,1.8577907,-98.0,-9.0,-2.0,15.0,-112.0,1198.0,5.9031014,9.08585,4.092921,6.709104,3.454543,17.42888,18.691967,23.415375,1.2207155,2.1282513,1.282413,-0.28676605,0.55420226,0.57455915,0.8390317,-0.9626641
98,-159.0,80.0,-17.0,-829.0,-4351.0,987.0,0.14972906,0.91916835,0.95407593,0.53566635,-0.32549277,0.98210907,3.2044446,0.41060627,2.1731606,0.63730115,1.100041,-0.43155134,1.2634943,1.1897804,11.217472,8.85842,-142.0,-21.0,-5.0,-49.0,-177.0,1383.0,5.9724092,8.24876,5.622864,8.365515,2.084077,12.618812,12.826457,21.794048,1.2316191,1.0000433,0.97752035,-0.38909772,0.48761344,0.6093758,0.5661601,-0.9626641
99,-159.0,94.0,-84.0,210.0,932.0,1476.0,0.14972906,0.8282364,0.95407593,0.7105949,-0.54407275,0.9159696,3.062081,0.32253042,1.9321578,1.527206,1.0230237,-0.49644136,5.1737876,3.015906,28.554125,34.48101,-325.0,-71.0,-59.0,-340.0,-325.0,1910.0,5.2629223,6.2847457,7.8874106,7.672834,-1.0247353,4.109477,7.0380383,11.685258,1.3092324,-0.015593896,0.9173196,-0.088089146,0.75722075,0.3050226,0.65822107,-2.346532
100,-396.0,39.0,-2.0,-485.0,151.0,2412.0,0.115675956,0.8282364,0.95407593,0.6236984,-0.32549277,1.179053,2.9785597,0.30264163,1.6104891,3.386922,1.0765477,-0.24055967,23.56687,9.165528,29.126053,31.879122,134.0,-36.0,45.0,-760.0,1628.0,926.0,-0.3078242,0.9898924,0.78924006,0.75602806,-3.5658467,0.9995556,4.1688595,0.47855392,1.5405912,-0.015593896,0.91407496,-0.38909772,-0.14720464,0.6797736,0.4729377,0.88176733
101,0.0,0.0,0.0,-5.0,28.0,1015.0,0.6762685,1.0137068,1.1070321,1.1284728,1.6164753,3.2699814,3.8805258,0.9962451,1.8669722,5.8286023,3.4277787,2.6855364,27.458088,12.610601,21.886934,23.196068,229.0,17.0,32.0,-635.0,1293.0,490.0,-0.86649245,0.79405826,0.78924006,0.7235645,-2.7640522,0.5997927,4.0242467,0.55992734,1.6688238,0.24858661,0.91407496,-0.38909772,-0.20746252,0.6797736,0.92786545,0.09050758
102,1.0,-1.0,0.0,3.0,39.0,1005.0,0.83500034,1.1621382,1.2281787,1.9572018,1.8349859,3.395999,4.5354605,1.3563265,2.3752713,5.7471247,3.845287,2.9842904,23.402147,11.870993,16.856081,17.318178,297.0,47.0,37.0,-309.0,842.0,607.0,-0.6812132,0.5892044,0.783143,0.75602806,-3.0753064,0.40028092,4.0242467,0.54091585,1.5806947,-0.15037605,0.91407496,-0.5999362,-0.20746252,0.5399956,0.65822107,-0.07694865
103,-6.0,0.0,0.0,4.0,36.0,998.0,0.9453843,2.2739806,1.6313521,2.2306676,2.169281,7.2561083,7.385609,4.724304,3.7949698,7.5125446,4.6378765,3.33811,10.517517,6.3288674,5.152439,5.055165,336.0,89.0,52.0,-256.0,452.0,1046.0,-0.774036,0.5892044,0.8080829,0.69159395,-2.6130366,0.46675768,4.0242467,0.6018505,1.5405912,-0.5658293,0.9206464,-0.4934752,0.099798664,0.47162265,0.5661601,-0.42141443
104,-4.0,0.0,1.0,4.0,33.0,1003.0,1.6014339,2.7519214,2.4211004,2.6780214,2.6607947,10.12468,8.850307,6.7033014,4.8507957,7.981592,7.5935025,3.5957768,6.4875717,5.0957246,3.5737262,2.9226873,350.0,114.0,22.0,-117.0,144.0,1588.0,-0.86649245,0.79405826,0.7897148,0.7235645,-2.6130366,0.3338313,4.000637,0.55992734,1.4680909,-0.15037605,0.91615796,-0.5999362,0.29116505,0.5056839,0.5661601,-0.7789142
105,-4.0,-2.0,1.0,6.0,29.0,1004.0,2.4364145,4.4584274,3.303518,2.7389574,2.914748,10.641277,9.930192,8.694594,6.304013,8.059186,7.7891746,4.0731955,3.292532,4.1258044,1.910103,1.6480271,368.0,134.0,-7.0,42.0,28.0,2093.0,-0.86649245,0.48315126,0.8080829,0.7235645,-3.0753064,0.3338313,4.0479956,0.5069384,1.4680909,-0.15037605,0.9206464,-0.9321988,-0.08634382,0.43781045,0.4729377,-0.7789142
106,-5.0,-9.0,4.0,21.0,25.0,1013.0,4.1056147,6.330086,3.3621864,2.7992017,3.0036469,15.071168,11.949389,10.341899,7.085387,7.5911307,8.376242,3.9653978,1.059888,2.3259947,0.9988511,1.6480271,291.0,179.0,20.0,440.0,-1740.0,2653.0,-1.2309331,0.48315126,0.83362854,0.7235645,-2.7640522,0.13464636,3.977166,0.54091585,1.2607923,-0.28699034,0.91407496,-0.70851856,0.29116505,0.47162265,1.1025935,-1.5344609
107,-58.0,24.0,7.0,-3.0,-1.0,1098.0,6.7996836,10.480132,4.6017094,4.6050444,5.8706574,21.696321,27.680885,18.110785,6.2174077,3.3073988,4.368548,0.41770005,0.6222699,0.9433062,-0.59939283,1.1967388,120.0,92.0,102.0,1581.0,-3848.0,2168.0,-0.95849884,0.8930551,0.83362854,0.75602806,-2.4650414,0.26740894,4.0718846,0.5069384,1.2908818,0.11738434,0.9274927,-0.5999362,0.8259624,0.47162265,1.4413807,-1.1498079
108,-95.0,1.0,4.0,43.0,-12.0,1141.0,7.8317337,11.456018,5.72944,5.8705945,6.254022,28.69629,37.936657,23.40833,4.767274,2.606189,2.802883,-0.49644136,0.68147284,0.68309057,-0.59939283,0.86700326,-171.0,-23.0,102.0,413.0,-4674.0,1218.0,-0.86649245,0.5892044,0.8199424,0.788982,-2.4650414,0.26740894,4.0479956,0.6487849,1.3298384,0.8789219,0.9274927,-0.70851856,1.4678724,0.7872999,5.2725763,5.3647013
109,-235.0,13.0,20.0,27.0,-127.0,1494.0,6.3819923,11.785392,7.675235,11.441083,2.5801973,22.42076,29.566269,24.07804,2.0248818,1.395426,1.0765477,0.06630566,0.68147284,0.4635567,-0.59939283,0.82150817,-211.0,-68.0,70.0,77.0,411.0,1329.0,-1.0499684,0.8930551,0.783143,0.82242346,-2.4650414,0.40028092,4.095915,0.54091585,1.3298384,1.694365,0.9274927,0.19552408,3.9718328,1.8198502,20.395226,11.33996
