,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce
3985,10.0,73.0,4.0,-3839.0,2034.0,0.14972906,0.9659907,0.95407593,-0.11327149,-0.8445332,1.1136401,3.1756516,0.38733146,2.0083463,0.3590551,0.9924446,0.12608112,0.74179983,0.17301486,-0.81305677,0.7764276,10.152727,8.0,-2.0,-34.0,-5.0,1038.0,4.0391273,7.3649597,2.2212644,2.0393481,3.3579879,14.163595,13.764867,10.636979,4.010088,9.374504,11.47662,10.102317,-0.024885884,0.7153573,0.08753522,-0.5985127,92.73115
3986,-46.0,75.0,-146.0,-4904.0,806.0,0.115675956,1.1117884,0.91130126,-0.016990552,-0.90856284,0.98210907,3.062081,0.38733146,2.0886557,0.3590551,0.99799067,0.41770005,0.68147284,0.3496027,-0.81305677,0.86700326,10.593158,5.0,-1.0,-17.0,-102.0,1374.0,5.2629223,11.854586,4.529977,6.781657,3.8551412,31.665974,44.917534,39.330227,1.7202718,2.3370907,1.7369409,1.1760979,-0.024885884,0.7872999,-0.21597317,-1.5344609,154.1804
3987,50.0,-12.0,64.0,-75.0,1858.0,0.115675956,0.9659907,0.9321551,-0.11327149,-0.78185743,0.9159696,2.9785597,0.32253042,1.3451027,6.396265,4.191704,3.287117,27.111835,12.4234295,20.831139,21.389532,102.31188,-6.0,-11.0,-134.0,-137.0,1478.0,4.7803626,12.472326,5.1039286,8.600938,2.5068724,21.938282,33.86528,40.74264,1.487641,0.11738434,1.3209583,0.95205396,0.037163474,0.7153573,-0.32015872,-1.7320627,132.58899
3988,0.0,-1.0,1.0,0.0,1010.0,0.7282036,1.2654171,1.0010482,1.5198902,1.4350413,4.5482774,4.5354605,3.0600672,4.273404,10.679251,12.47695,9.436127,28.330393,16.65443,13.461719,11.965772,125.371445,-70.0,-56.0,-290.0,-504.0,1902.0,3.5994637,9.19376,5.1683927,9.483266,1.1317731,12.180393,18.15005,29.932808,1.3411214,-0.015593896,1.3611367,1.7773296,-0.024885884,1.1240422,0.5661601,-2.346532,92.62267
3989,-2.0,0.0,2.0,7.0,1005.0,0.83500034,1.538301,1.052079,1.8151741,2.3127623,6.598077,5.223736,4.477374,5.187708,10.387702,13.298861,10.047328,21.61448,12.989415,9.845797,8.709891,115.933685,5.0,-29.0,-1.0,2852.0,3246.0,-1.0499684,1.1774578,0.7735506,0.69159395,-2.9181287,1.400345,4.7171702,0.84938425,1.4680909,-0.15037605,0.9480702,0.87444043,-0.20746252,0.5399956,0.08753522,-0.9626641,8.239035
3990,-1.0,-1.0,1.0,8.0,1004.0,1.1754899,1.8923761,1.7146137,1.7427802,2.7433784,8.881858,5.8092275,5.6056433,6.1308823,9.577079,11.921632,9.436127,14.768489,9.560587,7.3004413,6.4124055,104.673004,46.0,143.0,-334.0,2592.0,913.0,-1.2309331,0.9898924,0.77350503,0.82242346,-3.0753064,0.7329366,4.4215207,0.62470526,1.5806947,-0.28699034,0.91407496,1.3876952,-0.20746252,0.5399956,-0.11332944,-1.3403915,6.533031
3991,0.0,0.0,2.0,8.0,1002.0,1.1169024,2.7519214,1.8447038,1.8866427,3.048923,8.9625635,6.3490024,6.5078025,6.390686,8.059186,10.69772,9.096896,8.615827,5.4676485,4.8619146,4.9890747,90.647415,-37.0,73.0,-93.0,1019.0,737.0,-1.3202382,0.5892044,0.783143,0.7235645,-2.7640522,0.7329366,4.500264,0.55992734,1.5806947,-0.5658293,0.9206464,0.6322977,-0.20746252,0.43781045,-0.21597317,-1.5344609,4.8524723
3992,-1.0,0.0,0.0,6.0,1004.0,1.8542147,3.1136477,2.5776458,2.0956562,2.871112,9.702701,6.681063,7.293859,5.528382,7.4337964,10.602438,8.68315,4.250244,3.6837265,3.6522727,3.15985,83.18376,41.0,-65.0,-37.0,813.0,728.0,-1.1408108,0.48315126,0.783143,0.7235645,-2.7640522,0.5997927,4.500264,0.54091585,1.5806947,-0.28699034,0.9144459,0.87444043,-0.26711157,0.57455915,-0.21597317,-1.3403915,5.559642
3993,-2.0,0.0,-1.0,6.0,1004.0,1.9823542,3.8842988,2.9595702,2.6780214,2.914748,11.169038,7.4908514,8.492466,4.9346166,7.6695533,9.641694,9.782658,1.7738748,2.2439432,2.5142007,1.7522303,81.88411,25.0,-41.0,70.0,685.0,1182.0,-1.1408108,0.692807,0.77350503,0.7235645,-3.0753064,0.5332616,4.243103,0.5802484,1.405584,-0.7081114,0.91407496,0.0083313575,-0.08634382,0.47162265,-0.0121766245,-1.5344609,3.7888923
3994,-3.0,2.0,1.0,2.0,1003.0,2.501676,3.964637,3.015892,2.9176853,3.533337,12.819043,8.493098,10.132561,5.103089,7.5125446,10.219805,10.865686,0.92940825,1.3319384,2.598446,1.3438697,87.282715,59.0,15.0,-165.0,312.0,1502.0,-0.58810455,1.1774578,0.77827114,0.7235645,-2.7640522,0.3338313,4.293332,0.5069384,1.5030708,-0.5658293,0.91615796,0.71459866,-0.024885884,0.6093758,0.18585505,-0.9626641,6.836918
3995,-2.0,2.0,1.0,0.0,1005.0,3.2180698,5.592619,3.9055545,2.9759593,4.078422,13.778581,10.267902,12.13965,4.9346166,7.8259044,10.982625,11.817183,0.5642031,1.0434259,1.4620366,1.1005566,95.68731,67.0,63.0,-282.0,161.0,1995.0,-0.95849884,0.692807,0.7980176,0.7235645,-2.6130366,0.40028092,4.293332,0.5069384,1.5405912,-0.5658293,0.91615796,0.37543488,-0.14720464,0.5399956,0.18585505,-1.1498079,5.5385985
3996,0.0,3.0,8.0,-6.0,1031.0,4.1056147,6.5187488,4.155029,3.367426,4.374713,14.768372,13.000267,14.234196,5.103089,6.396265,10.887815,10.497483,0.39694083,0.62920773,0.7131803,0.95922124,100.107574,92.0,34.0,-444.0,-519.0,2599.0,-0.774036,0.79405826,0.7897148,0.7235645,-3.0753064,0.79954964,4.2681437,0.523243,1.5405912,-0.4254652,0.91615796,0.37543488,-0.14720464,0.5399956,0.28283086,-1.5344609,5.5968113
3997,21.0,5.0,16.0,-25.0,1032.0,3.8561904,6.9009457,4.5371714,4.275169,4.751572,17.807985,17.290905,17.228735,5.0187197,4.847407,8.864526,8.28085,0.39694083,0.40694413,-0.07942656,0.95922124,105.34386,43.0,8.0,835.0,-3479.0,2548.0,-1.1408108,0.79405826,0.77827114,0.82242346,-3.0753064,0.40028092,4.318669,0.5069384,1.3527391,-0.28699034,0.9274927,0.95205396,-0.26711157,0.5399956,0.5661601,-1.5344609,5.6544027
3998,27.0,8.0,3.0,-51.0,1162.0,4.2901387,9.419541,5.5941386,5.0688033,5.648255,21.936466,27.847517,24.7688,4.273404,3.386922,6.812983,5.6505523,0.34354064,0.57467,-0.70580804,0.91290903,125.82284,-8.0,24.0,-57.0,-4287.0,1102.0,-0.49478763,0.8930551,0.8080829,0.82242346,-2.7640522,0.5332616,4.193462,0.523243,1.3092324,-0.28699034,0.9206464,0.87444043,0.037163474,0.6444469,0.4729377,-0.7789142,7.70765
3999,17.0,-224.0,105.0,1568.0,1047.0,0.14972906,0.91916835,0.9770462,0.35614976,-0.7205044,1.0479956,3.2625175,0.65562785,1.6671574,0.3179901,1.037792,0.3024515,0.74179983,0.40694413,-0.59939283,1.1484545,11.670926,77.0,101.0,302.0,-5130.0,4941.0,-0.21431808,0.79405826,0.83362854,0.7235645,-2.6130366,0.46675768,4.318669,0.55992734,1.405584,0.24858661,1.0154818,0.7953007,0.8259624,0.9343169,2.2393506,3.2678807,15.601713
4000,-36.0,64.0,32.0,374.0,787.0,0.08343187,0.9659907,0.9770462,0.4464872,-0.90856284,0.8495664,3.2625175,0.48530015,2.0083463,0.3590551,1.037792,0.5312053,0.68147284,0.112566754,-0.59939283,1.0059359,11.2987585,-61.0,75.0,228.0,-108.0,454.0,-0.49478763,0.8930551,0.77827114,0.82242346,-2.1779497,0.79954964,4.243103,0.9511102,1.2489771,2.739519,1.1155406,0.10285662,5.332957,3.666969,25.48984,18.206165,63.7176
4001,-2.0,-15.0,-159.0,307.0,940.0,0.14972906,1.0623085,0.9770462,-0.016990552,-0.9739776,0.98210907,3.1185477,0.48530015,2.0083463,0.3590551,1.0021396,0.3024515,0.6222699,0.112566754,-0.70580804,0.91290903,10.398003,-203.0,-3.0,509.0,-296.0,3095.0,0.25089818,1.0846632,0.7980176,0.788982,-1.3849128,0.8661904,4.0479956,0.72810054,1.2260028,6.893622,2.5873098,2.4983895,21.38429,13.8276005,32.19832,23.215767,111.01123
4002,-1.0,-20.0,135.0,132.0,1533.0,0.08343187,0.87324756,0.91130126,0.07808286,-0.9739776,0.7159244,3.1470196,0.34328243,2.0083463,0.3179901,1.100041,-0.05480285,0.86577916,0.112566754,-0.70580804,0.73176587,9.554191,-6.0,5.0,12.0,-22.0,1128.0,0.25089818,0.48315126,0.83362854,0.7235645,-0.3714619,1.5341839,4.1200867,1.2623016,1.6475185,9.127845,4.2533584,4.3987236,24.251316,16.94959,25.35775,18.206165,113.028625
4003,-25.0,7.0,194.0,-23.0,2036.0,0.08343187,0.9659907,0.95407593,0.35614976,-0.90856284,0.98210907,3.1185477,0.45960155,1.8600168,0.3179901,1.0555149,0.41770005,0.74179983,0.40694413,-0.49379984,0.95922124,11.276731,1.0,-1.0,-22.0,13.0,990.0,1.2349375,2.671903,0.7968964,0.89075863,1.9893855,7.9054546,6.219956,3.02617,3.4075916,12.152045,8.8084755,6.979212,6.488778,5.349074,6.3560925,6.23781,80.51454
4004,-49.0,-21.0,365.0,-447.0,2634.0,0.14972906,1.1621382,0.95407593,0.1719577,-0.9739776,1.1136401,3.1185477,0.38733146,2.0083463,0.3590551,1.0762466,0.41770005,1.059888,0.40694413,-0.70580804,0.86700326,11.572818,0.0,-2.0,-20.0,9.0,991.0,1.7343367,3.4169607,0.8892476,0.9256469,2.1300063,8.207777,6.596928,4.737009,3.804797,12.764818,9.489053,9.104576,5.1460767,4.6835136,5.1971674,5.681749,84.50967
4005,-85.0,11.0,319.0,-2210.0,3145.0,0.115675956,1.1621382,0.95407593,-0.016990552,-1.0408092,0.9159696,3.1185477,0.41060627,1.6671574,0.3179901,0.9935302,-0.05480285,0.92940825,0.3496027,-0.49379984,0.82150817,10.149808,1.0,-2.0,-18.0,11.0,997.0,0.7071733,4.1571116,0.9273085,0.9968515,2.4281967,9.210634,6.996747,5.1765904,4.219389,13.405301,10.823135,10.482423,3.1171963,3.400699,3.7965746,4.1090436,83.95438
4006,-21.0,68.0,-342.0,-3974.0,2009.0,0.14972906,1.2133504,0.95407593,-0.016990552,-0.90856284,0.98210907,3.2044446,0.34328243,1.8600168,0.40170717,1.100041,0.06630566,0.6222699,0.0512933,-0.81305677,0.86700326,10.077019,-8.0,-5.0,-55.0,-39.0,1145.0,4.4165444,7.2706466,2.5297706,3.8600972,3.7518406,17.01274,21.910484,14.750646,3.153873,6.3910556,7.077678,4.5353007,-0.26711157,0.9717296,-0.11332944,-1.1498079,96.10215
4007,116.0,11.0,-733.0,-5378.0,2387.0,0.115675956,0.87324756,0.91130126,-0.11327149,-0.9739776,0.7159244,3.1756516,0.38733146,2.0886557,0.49160206,0.991665,0.6430709,0.6222699,0.17301486,1.998005,1.2454054,13.3455715,4.0,-4.0,-25.0,-76.0,1332.0,4.847922,9.302377,4.216827,5.585484,3.9973845,22.303938,34.87642,22.72518,2.4567375,3.7520278,3.1568682,1.7773296,-0.20746252,0.7872999,-0.21597317,-0.9626641,118.3997
4008,123.0,-80.0,171.0,-2031.0,878.0,0.08343187,0.7841428,0.87286675,0.26464337,-0.9739776,0.98210907,3.0902352,0.34328243,2.1731606,1.527206,1.026456,0.18535511,6.1507697,2.078224,22.543837,20.252329,61.38407,12.0,-2.0,-18.0,-106.0,1316.0,4.9792643,10.892933,3.8477175,7.2969456,3.519394,29.053007,41.12295,31.585258,1.8382001,2.2333262,1.6344278,0.87444043,0.099798664,0.823661,-0.21597317,-1.5344609,138.05089
4009,248.0,-15.0,-722.0,9.0,3654.0,0.053066228,0.9659907,0.91130126,-0.016990552,-0.8445332,0.7159244,2.9510303,0.30264163,1.508163,4.3566513,1.8193395,0.9698516,22.910189,8.260671,28.554125,33.59217,107.00959,-3.0,-12.0,-105.0,-129.0,1605.0,4.814318,12.848495,5.039591,8.918322,1.9893855,19.154316,26.450027,28.877756,1.4596487,0.11738434,1.0876157,0.6322977,0.16301422,0.47162265,-0.32015872,-1.7320627,109.97158
4010,6.0,-5.0,-84.0,12.0,1155.0,0.18552329,1.0623085,0.9321551,-0.016990552,-0.48770285,0.9159696,3.0062442,0.34328243,1.5503165,5.6655693,5.0037165,3.7002428,29.92486,13.962032,21.458916,22.216928,109.42337,-42.0,-43.0,-144.0,-387.0,2159.0,3.75372,7.848232,5.3625045,8.838603,0.9224014,10.005234,13.209426,17.495686,1.260994,-0.28699034,1.3611367,2.0151806,0.16301422,0.57455915,-0.42593798,-1.5344609,70.56331
4011,1.0,-1.0,-20.0,-29.0,1015.0,0.5269141,1.1117884,0.91130126,0.26464337,0.5803147,2.0129592,3.291799,1.1110138,3.7170453,8.444658,8.864526,6.3707576,34.146214,17.86184,18.85283,18.84703,126.915634,-15.0,-2.0,-523.0,2742.0,980.0,-1.2309331,0.9898924,0.7783516,0.75602806,-2.7640522,1.1998174,4.500264,0.7005093,1.4680909,-0.4254652,0.93664944,0.95205396,-0.20746252,0.47162265,0.08753522,-0.9626641,7.250238
4012,-2.0,0.0,-5.0,14.0,1008.0,0.3883432,1.2133504,1.1657752,1.5198902,2.0998187,6.454813,4.9865475,3.7531648,4.4365225,10.24135,12.47695,8.68315,24.73027,14.160857,10.389285,10.533155,117.233246,-39.0,114.0,33.0,1817.0,1354.0,-0.95849884,0.9898924,0.77827114,0.788982,-2.7640522,0.93285894,4.2681437,0.6018505,1.6234243,-0.5658293,0.9274927,0.7953007,-0.20746252,0.43781045,0.08753522,-1.1498079,6.5859118
4013,-2.0,0.0,-3.0,14.0,1004.0,0.88976693,1.538301,1.3283728,1.6694453,2.3127623,6.8877997,5.4690423,4.724304,4.9346166,8.901807,11.735175,8.201762,18.17267,10.381941,9.039363,8.414599,104.60172,-35.0,33.0,-338.0,654.0,440.0,-1.1408108,1.1774578,0.77827114,0.788982,-3.0753064,0.79954964,4.4738617,0.54091585,1.5030708,-0.4254652,0.91615796,1.1028469,-0.14720464,0.47162265,-0.21597317,-0.7789142,6.769062
4014,0.0,0.0,-2.0,16.0,1000.0,1.1169024,1.538301,1.2607138,1.2881181,2.50152,6.9609084,5.510735,5.6056433,4.354759,8.059186,9.834914,7.361791,13.213715,7.553822,7.2330694,6.2738023,89.66791,41.0,-37.0,-74.0,711.0,664.0,-1.1408108,0.9898924,0.77827114,0.82242346,-2.7640522,0.46675768,4.447614,0.5069384,1.5405912,-0.28699034,0.91407496,1.1028469,-0.3261457,0.57455915,-0.11332944,-0.42141443,7.0912266
4015,0.0,0.0,-7.0,18.0,1003.0,1.2347175,1.7712145,1.5119236,1.8151741,2.5801973,7.2561083,5.765865,6.5078025,4.4365225,6.9579988,8.766988,7.361791,9.489661,6.1493487,5.367748,4.7265377,81.69959,16.0,-9.0,125.0,641.0,1099.0,-1.2309331,1.0846632,0.7830491,0.788982,-3.0753064,0.5332616,4.526822,0.5069384,1.4680909,-0.4254652,0.91407496,0.6322977,-0.08634382,0.57455915,-0.11332944,-0.5985127,6.2828484
4016,0.0,0.0,-6.0,14.0,1001.0,1.6641189,2.079835,1.8006647,2.2306676,2.50152,8.482886,5.896686,7.5582027,4.354759,6.7981925,8.474003,8.044954,6.1507697,4.891214,4.1157713,3.401055,78.4453,28.0,13.0,-74.0,427.0,1503.0,-1.1408108,0.79405826,0.7735506,0.82242346,-2.7640522,0.5997927,4.293332,0.54091585,1.4356092,-0.15037605,0.9274927,0.54836124,-0.26711157,0.5056839,0.08753522,-0.9626641,6.0437407
4017,0.0,0.0,-9.0,12.0,1002.0,1.4772713,2.4070313,1.8894016,2.3623683,3.0947585,8.641566,6.3490024,8.224057,3.9524617,6.7180758,9.156676,9.958652,3.9550714,3.6407626,3.4154534,2.632226,77.87483,22.0,52.0,-148.0,221.0,1942.0,-0.774036,0.9898924,0.7735506,0.82242346,-2.7640522,0.5997927,4.2681437,0.5069384,1.5405912,-0.5658293,0.91615796,0.71459866,-0.08634382,0.5399956,-0.0121766245,-1.1498079,6.319839
4018,-3.0,2.0,-2.0,7.0,1010.0,2.501676,3.8842988,3.303518,2.6780214,3.908314,12.819043,9.282533,12.664471,5.9581122,7.27582,10.123785,12.609667,0.5642031,1.1414834,0.9042939,0.95922124,90.57846,55.0,70.0,-421.0,-305.0,2519.0,-1.0499684,0.8930551,0.7735506,0.7235645,-2.6130366,0.7329366,4.318669,0.49203193,1.5030708,-0.5658293,0.91615796,0.54836124,-0.024885884,0.57455915,0.28283086,-1.3403915,6.1646757
4019,6.0,4.0,7.0,2.0,1078.0,3.0235422,5.5024543,3.6003995,3.7343292,4.1363974,16.944397,12.750912,15.847805,5.614027,5.583944,9.156676,10.497483,0.34354064,0.5194591,0.22326112,0.86700326,98.34564,56.0,36.0,-205.0,-1500.0,3387.0,-1.1408108,0.9898924,0.7750686,0.75602806,-3.2356255,0.40028092,4.1444016,0.5069384,1.405584,-0.5658293,0.91407496,0.7953007,-0.26711157,0.6797736,0.4729377,-1.3403915,5.290512
4020,-18.0,52.0,-45.0,-472.0,3651.0,0.83500034,2.6815696,1.757297,2.0268676,-0.32549277,2.5794792,4.9477863,3.8124459,1.5575138,0.5387615,1.0575255,0.8622928,2.4140303,0.62920773,-0.81305677,1.1484545,25.709682,30.0,-6.0,159.0,-3346.0,2713.0,-0.774036,1.0846632,0.78924006,0.85634995,-3.2356255,0.5997927,4.2182093,0.5069384,1.2908818,-0.28699034,0.9206464,0.46275258,-0.024885884,0.7153573,0.5661601,-1.3403915,6.3490624
4021,-76.0,68.0,765.0,1291.0,3526.0,0.26207143,1.0623085,1.0790735,0.07808286,-0.78185743,1.3092263,3.6249738,0.62537205,2.0886557,0.3179901,0.9924446,-0.11616254,0.8032392,0.68309057,-0.49379984,0.95922124,12.493929,24.0,-50.0,19.0,-4760.0,1130.0,-0.774036,0.8930551,0.77827114,0.75602806,-2.7640522,0.5997927,4.1688595,0.45600685,1.2747478,-0.5658293,0.9274927,0.6322977,0.099798664,0.7872999,0.28283086,-1.3403915,6.2121716
4022,-43.0,49.0,-305.0,655.0,833.0,0.14972906,0.9659907,0.95407593,0.26464337,-0.8445332,1.0479956,3.1470196,0.5670702,1.8600168,0.4459035,1.0111572,0.41770005,1.059888,0.0512933,-0.92115027,0.91290903,11.089708,-37.0,60.0,870.0,-6049.0,2057.0,-0.02758699,0.48315126,0.88597476,0.788982,-2.320026,0.66635096,4.1444016,0.5069384,1.3298384,1.694365,1.1155406,-0.1864424,2.4649816,1.4416106,5.730241,6.5102754,25.228594
4023,0.0,-31.0,-287.0,539.0,1200.0,0.115675956,0.8282364,0.9770462,0.07808286,-0.9739776,0.98210907,3.1756516,0.45960155,1.9321578,0.40170717,1.0111572,0.4746641,0.68147284,0.40694413,-0.59939283,1.0059359,10.957071,-21.0,64.0,-207.0,1646.0,1060.0,0.34307277,0.8930551,0.77350503,0.7235645,-1.5102179,0.9995556,4.2681437,0.7005093,1.2607923,3.0287282,1.3209583,0.54836124,8.333645,6.376558,40.484314,33.662086,102.206635
4024,-34.0,-2.0,171.0,-88.0,2542.0,0.115675956,0.9659907,0.91130126,0.4464872,-0.90856284,0.9159696,3.062081,0.45960155,2.0886557,0.40170717,1.0021396,0.4746641,0.99411494,0.40694413,-0.81305677,0.86700326,11.390716,0.0,-1.0,-52.0,11.0,991.0,-0.02758699,2.1672602,0.8080829,0.82242346,0.77453697,4.5934114,5.0325885,1.1392486,3.6703267,12.302722,9.404451,7.559061,20.771185,15.445413,14.594449,11.481998,110.53958
4025,-79.0,18.0,195.0,-1140.0,3068.0,0.14972906,1.1621382,0.8915324,0.6236984,-0.90856284,1.1136401,3.1470196,0.5390452,2.0083463,0.3590551,1.0230237,0.36030018,0.6222699,0.40694413,-0.49379984,0.91290903,11.917288,-19.0,-2.0,-62.0,-20.0,1117.0,4.9468446,9.521703,2.636487,3.624303,3.890188,17.639183,18.691967,14.407324,3.7373142,7.382074,8.722825,5.711772,0.037163474,0.7872999,-0.11332944,-0.42141443,101.2017
4026,-26.0,104.0,-301.0,-4303.0,1357.0,0.115675956,1.1117884,0.95407593,0.07808286,-0.7205044,1.1136401,3.1756516,0.38733146,2.0083463,0.27855557,0.99799067,0.18535511,1.4043623,0.17301486,-0.38901776,0.86700326,11.741352,8.0,-2.0,-39.0,-69.0,1447.0,5.6065507,11.610949,4.4669843,6.2087975,4.0707083,24.06565,34.87642,19.930502,2.2493927,4.2538314,2.519852,1.9572105,-0.14720464,0.751199,-0.11332944,-1.1498079,121.15771
4027,-4.0,24.0,-837.0,-4789.0,739.0,0.14972906,0.9659907,0.91130126,0.26464337,-0.9739776,0.98210907,3.1185477,0.41060627,2.1731606,0.4459035,0.991665,0.8080192,0.86577916,0.112566754,2.344213,1.2454054,14.815662,-26.0,-21.0,-178.0,-100.0,1643.0,4.567982,11.24945,4.656466,9.40182,1.7345188,20.399895,27.562222,27.52713,1.516997,0.5057741,1.282413,0.71459866,-0.14720464,0.7153573,-0.32015872,-1.5344609,109.8328
4028,120.0,-77.0,324.0,-827.0,1246.0,0.053066228,0.8282364,0.87286675,-0.016990552,-0.90856284,0.64866316,3.1756516,0.32253042,2.0886557,1.1427956,1.0408128,0.3024515,5.493727,1.4703304,17.118387,14.422738,48.05536,-90.0,-45.0,-70.0,-905.0,2350.0,2.6307275,5.3901453,3.3694055,9.40182,0.6980015,11.155575,14.513461,16.205894,1.2881961,0.11738434,1.282413,2.0722098,-0.14720464,0.57455915,-0.0121766245,-1.3403915,67.20003
4029,340.0,-16.0,-789.0,195.0,3243.0,0.08343187,0.8282364,0.95407593,-0.016990552,-0.60164267,1.1136401,2.9785597,0.32253042,1.3456658,4.5200353,1.6092986,1.0761755,23.73196,7.283138,27.582617,32.725048,105.53578,52.0,-73.0,-1027.0,-378.0,3482.0,0.9742058,2.671903,1.3183998,1.6761407,-0.4744062,5.0115213,8.396821,7.0079308,1.227121,-0.28699034,1.0876157,2.396417,0.037163474,0.6444469,-0.11332944,-0.5985127,30.976448
4030,0.0,-2.0,-23.0,-9.0,1014.0,0.43324408,0.9659907,1.0010482,1.208818,0.61590886,2.6422114,3.4406962,1.1905099,3.7170453,8.367896,8.376242,5.7778397,33.583313,17.088867,19.235216,20.928495,128.57333,20.0,-42.0,-514.0,-255.0,3599.0,0.06551421,1.9377016,0.8562051,0.9968515,-2.1779497,2.0036645,5.092163,1.6709037,1.5030708,-0.015593896,0.93664944,1.7152687,0.35608995,0.6093758,-0.21597317,-0.9626641,14.371277
4031,-1.0,-1.0,-17.0,12.0,1007.0,0.4794531,0.9659907,0.9321551,0.8810291,1.1345121,3.967221,3.9462256,2.050322,3.0446296,11.041865,11.077273,7.5854445,31.551176,16.65443,14.937759,15.13985,125.38934,-37.0,75.0,-163.0,1286.0,1226.0,-1.1408108,0.692807,0.77350503,0.9256469,-2.7640522,1.1330345,4.4215207,0.5802484,1.5030708,-0.5658293,0.9274927,0.87444043,-0.20746252,0.47162265,-0.21597317,-0.7789142,6.6303473
4032,0.0,0.0,-9.0,15.0,1002.0,0.78113025,1.4266679,1.3634664,1.5951537,2.3496442,7.707392,5.9851313,5.4783087,5.187708,9.79962,11.454221,7.967234,14.197457,7.7613544,7.703294,6.481935,97.239716,-25.0,-2.0,-418.0,597.0,452.0,-1.1408108,0.692807,0.7750686,0.82242346,-2.4650414,0.7329366,4.293332,0.55992734,1.4680909,-0.28699034,0.91615796,0.28637108,-0.26711157,0.40424585,-0.21597317,-1.3403915,5.235042
4033,0.0,0.0,-12.0,18.0,1001.0,1.1169024,1.5953346,1.4736259,1.6694453,2.1343691,8.325409,5.9851313,5.925775,4.1119967,8.290968,10.027628,8.360395,11.574975,5.4676485,5.9324374,4.596391,86.58843,40.0,-30.0,-179.0,694.0,581.0,-1.2309331,0.48315126,0.783143,0.788982,-3.0753064,0.79954964,4.3441553,0.47855392,1.5030708,-0.4254652,0.93664944,0.6322977,-0.20746252,0.6093758,-0.11332944,-1.3403915,4.966041
4034,-1.0,0.0,-14.0,16.0,1001.0,1.3549393,1.9541074,1.9347457,2.2969234,2.3869514,9.288441,6.7295737,7.5582027,4.6840677,7.1965947,9.834914,9.013231,5.386431,3.6407626,4.0394106,2.8640518,80.163345,37.0,11.0,-63.0,660.0,968.0,-1.3202382,0.5892044,0.7750686,0.89075863,-2.7640522,0.7329366,4.2681437,0.5802484,1.5030708,-0.15037605,0.9274927,0.7953007,-0.3261457,0.47162265,-0.0121766245,-1.3403915,5.620467
4035,-1.0,0.0,-13.0,10.0,1001.0,1.6641189,2.8229468,2.5249617,2.6163769,3.048923,9.45322,7.4908514,8.425249,5.103089,7.9038315,10.123785,10.772965,3.2009869,2.853388,3.4154534,2.2930067,83.71315,31.0,23.0,-146.0,391.0,1335.0,-0.86649245,0.692807,0.7980176,0.82242346,-2.9181287,0.5332616,4.3441553,0.54091585,1.3779742,-0.5658293,0.97752035,0.6322977,-0.024885884,0.5056839,-0.11332944,-0.9626641,5.773727
4036,-1.0,1.0,-13.0,8.0,1002.0,2.046764,3.7253573,3.4212167,2.3623683,3.3818269,12.165525,9.095213,10.411935,6.2174077,8.136614,10.69772,12.4089775,1.4043623,1.8670038,1.1860161,1.3936595,89.92197,50.0,15.0,-275.0,194.0,1718.0,-0.95849884,0.79405826,0.7783516,0.75602806,-2.7640522,0.7329366,4.447614,0.523243,1.5806947,-0.5658293,0.91615796,0.37543488,-0.20746252,0.47162265,-0.21597317,-1.3403915,5.3239346
4037,-8.0,-2.0,-72.0,-120.0,1299.0,5.955392,10.911513,6.8310924,8.184429,4.078422,28.69629,53.892803,43.3832,1.4394279,1.3308556,1.2706093,1.3372244,0.74179983,0.23265727,-0.28503552,0.7764276,168.7771,83.0,12.0,-324.0,-214.0,2277.0,-0.95849884,1.0846632,0.8080829,0.69159395,-2.9181287,0.46675768,4.2681437,0.5069384,1.3779742,-0.5658293,0.9206464,0.46275258,-0.024885884,0.47162265,-0.11332944,-0.9626641,5.515839
4038,-8.0,-2.0,-46.0,-179.0,1421.0,5.4045486,11.565593,7.040881,8.247712,2.4246933,23.033766,46.587215,40.920715,1.2920246,1.0224552,1.2706093,0.5873366,1.5492356,0.0512933,-0.28503552,0.6875268,151.4006,76.0,46.0,-189.0,-1070.0,3151.0,-1.2309331,0.79405826,0.783143,0.66011906,-2.7640522,0.5332616,4.3697925,0.5069384,1.4356092,-0.5658293,0.9206464,0.54836124,0.037163474,0.6093758,0.08753522,-0.9626641,5.7625256
4039,0.0,21.0,122.0,-251.0,1706.0,3.730115,9.840578,6.1388073,9.459014,1.465063,12.165525,22.400383,29.907537,1.247229,1.0821,1.0978341,0.69842094,1.4043623,1.0434259,-0.28503552,0.95922124,102.35458,42.0,6.0,228.0,-2774.0,3055.0,-1.2309331,0.9898924,0.783143,0.75602806,-2.4650414,0.5997927,4.293332,0.5069384,1.3527391,-0.4254652,0.9206464,0.95205396,-0.20746252,0.57455915,0.18585505,-0.9626641,6.6234145
