#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
117.073,L101,-316.0,29.0,29.0,18.0,-292.0,1769.0,2.8281484,8.489163,6.8310924,9.674099,1.4050676,9.45322,19.096918,34.76162,1.1613643,0.7950735,0.99799067,1.0231618,0.86577916,0.40694413,-0.70580804,1.0059359,98.08977,45.0,94.0,107.0,161.0,56.0,126.0,263.0,387.0,24.0,8.0,12.0,25.0,12.0,8.0,0.0,6.0,1334.0,R101,-112.0,-101.0,10.0,93.0,14.0,2416.0,0.15836105,0.9898924,0.8080829,0.82242346,-1.2622584,0.79954964,4.095915,0.62470526,1.2881961,7.382074,3.3066435,3.2814074,23.275785,15.839301,29.705206,23.812443,114.927734,12.0,2.0,6.0,5.0,11.0,8.0,3.0,10.0,28.0,89.0,50.0,59.0,215.0,234.0,291.0,332.0,1355.0
117.166,L101,-411.0,-42.0,43.0,434.0,-1253.0,3154.0,1.001808,1.8314093,1.1965274,1.9572018,-0.17300975,3.1441905,4.9865475,3.7531648,1.3456658,0.40170717,0.9924446,0.41770005,2.5830057,0.7363365,-0.28503552,0.82150817,24.71117,16.0,15.0,8.0,22.0,12.0,37.0,65.0,76.0,11.0,0.0,9.0,14.0,35.0,14.0,4.0,2.0,340.0,R101,-14.0,0.0,1.0,28.0,-4.0,1010.0,-0.49478763,0.8930551,0.84917384,0.89075863,-0.79731625,2.745213,4.193462,0.8823086,2.403607,9.68722,5.088008,5.325591,26.43438,18.74749,27.392025,21.072887,125.31308,5.0,1.0,3.0,7.0,15.0,37.0,7.0,19.0,59.0,127.0,72.0,104.0,234.0,262.0,275.0,313.0,1540.0
117.179,L101,-241.0,-144.0,119.0,645.0,1585.0,3367.0,0.14972906,1.2133504,1.0260649,-0.016990552,-1.0408092,1.9496464,3.53206,0.62537205,1.9321578,0.27855557,1.037792,0.06630566,0.86577916,0.29151344,-0.59939283,0.73176587,12.0429,-2.0,4.0,2.0,-2.0,-3.0,18.0,23.0,10.0,0.0,-3.0,4.0,8.0,12.0,6.0,1.0,0.0,78.0,R101,-5.0,0.0,-2.0,-1.0,125.0,995.0,-0.120884605,0.8930551,0.83362854,0.96101207,0.109927386,3.9719021,4.5804095,0.78660965,3.804797,11.709714,6.990533,6.3137217,26.43438,17.677502,22.069576,15.787626,122.80351,9.0,1.0,4.0,9.0,24.0,55.0,22.0,16.0,82.0,157.0,94.0,121.0,234.0,252.0,234.0,270.0,1584.0
117.219,L101,44.0,40.0,-206.0,263.0,2650.0,544.0,0.08343187,1.1621382,1.0010482,0.07808286,-1.0408092,1.5672483,3.4709802,0.6866062,1.8600168,0.3590551,1.0021396,0.06630566,0.50728446,0.17301486,-0.59939283,1.0059359,11.383086,-4.0,3.0,1.0,-1.0,-3.0,12.0,21.0,12.0,1.0,-1.0,7.0,8.0,6.0,4.0,1.0,6.0,73.0,R101,-4.0,0.0,-1.0,-1.0,27.0,990.0,-0.120884605,1.4448645,0.84917384,0.96101207,0.6980015,5.08153,4.9737105,1.3048861,4.7948303,13.323679,9.489053,8.1812935,22.63652,15.740345,17.755634,10.997732,118.11138,9.0,7.0,3.0,9.0,31.0,71.0,36.0,30.0,96.0,178.0,123.0,147.0,211.0,233.0,197.0,215.0,1596.0
117.231,L101,186.0,62.0,-141.0,222.0,1065.0,627.0,0.14972906,0.9659907,0.9770462,0.4464872,-0.9739776,1.8226972,3.3212454,0.45960155,2.1731606,0.3590551,1.0230237,0.24414083,0.74179983,0.112566754,-0.28503552,0.82150817,12.359039,-2.0,-1.0,0.0,3.0,-2.0,16.0,16.0,4.0,-3.0,-1.0,5.0,11.0,10.0,3.0,4.0,2.0,65.0,R101,0.0,0.0,-1.0,-2.0,23.0,991.0,-0.21431808,1.4448645,0.783143,0.82242346,1.0635871,5.929709,5.3062825,1.0998678,5.090783,12.922286,9.319713,7.7874537,16.577682,12.649522,14.594449,9.092937,104.270386,8.0,7.0,9.0,5.0,36.0,83.0,47.0,25.0,100.0,173.0,121.0,142.0,170.0,200.0,168.0,180.0,1474.0
117.270,L101,197.0,-66.0,13.0,105.0,551.0,434.0,0.14972906,0.9659907,0.9770462,0.26464337,-0.90856284,0.98210907,3.291799,0.48530015,2.1731606,0.3179901,1.0555149,0.5873366,0.74179983,0.17301486,-0.38901776,0.73176587,11.599619,-2.0,-1.0,0.0,1.0,-1.0,3.0,15.0,5.0,-3.0,-2.0,3.0,17.0,10.0,4.0,3.0,0.0,52.0,R101,2.0,0.0,-2.0,-2.0,25.0,991.0,-0.120884605,2.2417529,0.7830491,0.85634995,1.0635871,6.001117,5.3062825,1.3048861,4.7216444,12.227178,8.292852,6.1883717,13.175613,9.718187,10.844336,8.044449,90.648766,9.0,17.0,16.0,6.0,36.0,84.0,47.0,30.0,95.0,164.0,109.0,119.0,144.0,165.0,131.0,150.0,1322.0
117.282,L101,267.0,-47.0,-4.0,-303.0,552.0,848.0,0.115675956,1.1117884,0.9770462,-0.016990552,-0.9739776,0.98210907,3.2333996,0.5670702,1.9321578,0.3179901,1.0230237,0.4746641,0.45152625,0.112566754,-0.49379984,0.91290903,10.7271595,-3.0,2.0,0.0,-2.0,-2.0,3.0,13.0,8.0,0.0,-2.0,5.0,15.0,5.0,3.0,2.0,4.0,51.0,R101,0.0,1.0,-2.0,-1.0,28.0,990.0,1.0618607,2.741349,0.77517587,0.82242346,1.3271693,6.5768685,5.464716,0.9511102,3.8727617,12.077322,7.599944,5.8272834,9.087527,8.194821,8.71167,7.045856,82.13786,22.0,24.0,14.0,5.0,40.0,92.0,52.0,21.0,83.0,162.0,101.0,113.0,109.0,145.0,108.0,108.0,1199.0
117.339,L101,330.0,-9.0,-55.0,-235.0,332.0,1138.0,0.14972906,1.0137068,0.9770462,-0.016990552,-0.9739776,0.9159696,3.1756516,0.45960155,2.1731606,0.3590551,1.037792,0.7533995,0.92940825,0.3496027,-0.92115027,0.82150817,11.203513,-2.0,0.0,0.0,-2.0,-2.0,2.0,11.0,4.0,-3.0,-1.0,4.0,20.0,13.0,7.0,-2.0,2.0,51.0,R101,-1.0,0.0,-2.0,-5.0,28.0,991.0,0.8858494,2.1672602,0.82838345,0.82242346,1.1984066,6.359999,5.496966,1.3922831,3.8727617,11.422613,7.9470468,5.9451904,6.488778,6.848053,7.0841923,6.744086,75.504295,20.0,16.0,21.0,5.0,38.0,89.0,53.0,32.0,83.0,153.0,105.0,115.0,84.0,126.0,89.0,96.0,1125.0
117.375,L101,339.0,-12.0,-23.0,-86.0,118.0,1318.0,0.14972906,0.87324756,0.95407593,-0.11327149,-0.90856284,0.8495664,3.2044446,0.45960155,2.0886557,0.40170717,1.0762466,0.5312053,0.86577916,0.112566754,-0.70580804,0.91290903,10.752092,-2.0,-3.0,-1.0,-3.0,-1.0,1.0,12.0,4.0,-2.0,0.0,2.0,16.0,12.0,3.0,0.0,4.0,42.0,R101,-2.0,0.0,-2.0,-3.0,28.0,991.0,1.2349375,2.8788168,0.8059905,0.85634995,1.5677431,6.941047,5.6278796,1.6709037,3.0306902,11.281304,8.465171,6.6383133,5.1460767,5.789973,6.3560925,6.6018796,74.89317,24.0,26.0,19.0,6.0,44.0,97.0,57.0,38.0,70.0,151.0,111.0,126.0,70.0,110.0,80.0,91.0,1120.0
117.390,L101,361.0,-29.0,1.0,-61.0,161.0,1749.0,0.18552329,1.1117884,1.0260649,-0.016990552,-0.9739776,0.98210907,3.1470196,0.43469995,2.0083463,0.3590551,1.100041,0.24414083,1.1267163,0.29151344,-0.70580804,0.82150817,11.141752,-1.0,2.0,2.0,-2.0,-2.0,3.0,10.0,3.0,-1.0,-1.0,1.0,11.0,16.0,6.0,0.0,2.0,49.0,R101,-2.0,0.0,-3.0,-2.0,27.0,990.0,1.1487815,2.8788168,0.82838345,0.85634995,1.9893855,6.794955,5.6945014,2.7937212,3.5378888,11.002996,9.234837,8.425432,4.5050287,6.0479455,5.348222,6.5719113,77.65916,23.0,26.0,21.0,6.0,52.0,95.0,59.0,59.0,78.0,147.0,120.0,150.0,63.0,114.0,67.0,90.0,1170.0
117.440,L101,376.0,-35.0,-30.0,97.0,-89.0,2320.0,0.053066228,0.87324756,0.95407593,-0.11327149,-1.109089,0.9159696,3.1470196,0.41060627,1.9321578,0.3179901,1.100041,0.4746641,0.86577916,0.0512933,-0.81305677,0.7764276,9.836921,-5.0,-3.0,-1.0,-3.0,-4.0,2.0,10.0,2.0,0.0,-2.0,1.0,15.0,12.0,2.0,-1.0,1.0,26.0,R101,-4.0,0.0,-3.0,-3.0,25.0,995.0,2.2005153,3.7509308,0.9701911,1.1448987,2.262535,8.589698,6.793897,4.611871,4.5762997,12.152045,9.826042,10.102317,3.2846708,5.349074,4.1611595,5.7781706,85.55432,36.0,39.0,29.0,14.0,58.0,119.0,89.0,89.0,93.0,163.0,127.0,169.0,49.0,103.0,51.0,69.0,1297.0
117.479,L101,357.0,-52.0,-15.0,232.0,-880.0,2819.0,0.115675956,1.0623085,0.9321551,-0.11327149,-0.90856284,0.9159696,3.2044446,0.43469995,1.7918508,0.3590551,1.100041,0.06630566,0.99411494,0.17301486,-1.0301001,0.86700326,9.964705,-3.0,1.0,-2.0,-3.0,-1.0,2.0,12.0,3.0,2.0,-1.0,1.0,8.0,14.0,4.0,-3.0,3.0,37.0,R101,-7.0,0.0,-3.0,-4.0,20.0,998.0,2.6307275,4.9369726,1.2178265,1.3003229,2.5831103,10.905127,8.201496,7.1977553,5.2405643,12.227178,11.395395,12.717579,2.2278454,3.6131527,2.3161838,4.80009,93.51133,42.0,56.0,38.0,18.0,66.0,148.0,121.0,130.0,102.0,164.0,146.0,195.0,36.0,73.0,26.0,52.0,1413.0
117.494,L101,334.0,-12.0,73.0,141.0,-2173.0,2781.0,0.3883432,0.91916835,0.9321551,-0.016990552,-0.8445332,0.78288835,3.1470196,0.48530015,2.0886557,0.3590551,1.037792,0.18535511,0.68147284,0.0512933,-0.49379984,0.86700326,10.570179,4.0,-2.0,-2.0,-2.0,0.0,0.0,10.0,5.0,-2.0,-1.0,4.0,10.0,9.0,2.0,2.0,3.0,40.0,R101,-16.0,2.0,-3.0,-10.0,16.0,1016.0,3.7031934,5.467931,1.4270573,1.9924934,3.1653857,12.796141,9.6704235,9.307288,5.2405643,10.934291,12.12214,15.146783,0.6890105,2.1296027,1.1885669,2.1260629,97.10693,60.0,63.0,44.0,34.0,83.0,170.0,149.0,163.0,102.0,146.0,155.0,217.0,15.0,43.0,12.0,24.0,1480.0
117.530,L101,195.0,-37.0,90.0,-158.0,-3807.0,1401.0,0.14972906,1.1621382,0.9770462,-0.016990552,-0.7205044,0.98210907,3.2625175,0.511785,2.0083463,0.3179901,0.99591917,0.4746641,0.92940825,0.17301486,-0.81305677,0.86700326,11.261119,-2.0,3.0,0.0,-2.0,2.0,3.0,14.0,6.0,-1.0,-2.0,8.0,15.0,13.0,4.0,-1.0,3.0,63.0,R101,-44.0,-3.0,-1.0,-15.0,5.0,1076.0,4.2556195,7.4600554,1.7964481,2.8429122,3.3259125,14.825507,12.676397,12.72003,4.149196,9.127845,11.150948,12.717579,-0.08634382,0.9717296,0.3785097,-0.24757458,98.06477,72.0,86.0,53.0,51.0,88.0,192.0,195.0,212.0,87.0,118.0,143.0,195.0,3.0,15.0,3.0,8.0,1521.0
117.605,L101,-20.0,-8.0,16.0,-954.0,-4457.0,789.0,0.08343187,1.1621382,0.9770462,-0.30948925,-0.8445332,0.8495664,3.0902352,0.48530015,2.0083463,0.4459035,1.0230237,0.9162328,0.86577916,0.3496027,2.344213,1.3936595,14.840456,-4.0,3.0,0.0,-5.0,0.0,1.0,8.0,5.0,-1.0,1.0,5.0,23.0,12.0,7.0,32.0,14.0,101.0,R101,-77.0,-38.0,-3.0,-43.0,-30.0,1117.0,4.4165444,8.24876,3.4282095,4.855453,3.454543,15.11404,20.658442,16.788427,2.792309,5.6640644,6.46777,4.628091,-0.14720464,0.7872999,-0.32015872,-0.9626641,95.87394,76.0,94.0,84.0,85.0,92.0,195.0,278.0,259.0,66.0,62.0,88.0,90.0,2.0,10.0,-4.0,4.0,1481.0
117.637,L101,-411.0,119.0,-25.0,-230.0,28.0,2559.0,0.14972906,0.9659907,0.9321551,0.07808286,-0.4325028,0.7159244,2.9236548,0.45960155,1.7275879,2.9922156,1.3840313,0.7533995,19.559092,6.450619,31.863771,34.48101,105.004364,-2.0,-1.0,-2.0,-1.0,7.0,-1.0,2.0,4.0,3.0,40.0,28.0,20.0,170.0,136.0,358.0,358.0,1119.0,R101,-121.0,5.0,-1.0,31.0,-52.0,1314.0,4.711305,9.521703,4.7199516,6.927563,3.229716,20.399895,30.641651,27.52713,1.7202718,3.2158692,2.7248724,1.9572105,-0.20746252,0.7872999,0.18585505,-1.7320627,116.33074,84.0,106.0,105.0,115.0,85.0,245.0,345.0,342.0,44.0,31.0,42.0,32.0,1.0,10.0,1.0,0.0,1588.0
117.652,L101,-49.0,46.0,-14.0,10.0,-56.0,1825.0,0.115675956,0.91916835,0.95407593,0.35614976,-0.60164267,0.8495664,2.9785597,0.34328243,1.4746094,6.3154964,4.279841,3.08469,26.082163,12.4234295,24.50929,25.404346,109.48871,-3.0,-2.0,-1.0,2.0,4.0,1.0,4.0,-1.0,39.0,81.0,70.0,66.0,210.0,213.0,305.0,300.0,1288.0,R101,-179.0,4.0,-2.0,-4.0,-102.0,1444.0,4.711305,9.968513,5.039591,9.0785,2.3878675,20.169687,31.9301,35.99706,1.3618737,1.1195782,1.5852243,0.7953007,0.42157438,0.9717296,0.28283086,-1.7320627,124.088684,84.0,110.0,110.0,143.0,61.0,243.0,352.0,387.0,32.0,11.0,23.0,15.0,11.0,15.0,2.0,0.0,1599.0
117.702,L101,-7.0,0.0,-2.0,6.0,-12.0,1010.0,0.34480792,0.91916835,0.9321551,0.4464872,0.19197413,2.1393056,3.1185477,0.62537205,2.8340464,7.5911307,8.961991,6.3032146,30.103975,16.65443,20.42178,20.701086,122.28948,3.0,-2.0,-2.0,3.0,20.0,21.0,9.0,10.0,64.0,97.0,119.0,122.0,233.0,255.0,268.0,262.0,1482.0,R101,-513.0,-108.0,-63.0,-121.0,-1003.0,2525.0,3.3809175,5.94927,4.404167,7.446526,0.109927386,7.755321,11.469733,16.301516,1.2607923,0.63181406,0.9274927,3.1070695,0.29116505,0.6444469,-0.42593798,-2.138051,61.11617,54.0,69.0,100.0,122.0,24.0,108.0,178.0,254.0,13.0,7.0,1.0,55.0,9.0,6.0,-5.0,-2.0,993.0
117.742,L101,-2.0,-1.0,-1.0,15.0,9.0,1009.0,0.43324408,1.1117884,1.0010482,0.8810291,0.91704494,3.4591088,3.9462256,1.4863728,3.9524617,8.977439,11.077273,7.660897,31.551176,17.088867,17.206491,17.91854,128.669,5.0,2.0,1.0,8.0,40.0,42.0,36.0,33.0,79.0,115.0,141.0,141.0,241.0,259.0,234.0,236.0,1613.0,R101,-541.0,-5.0,-122.0,66.0,-298.0,3367.0,1.0618607,2.8103027,1.6247147,1.340312,-1.3849128,4.1783752,7.3339796,6.565307,1.2489771,-0.15037605,1.061603,1.3876952,0.29116505,0.57455915,-0.21597317,-2.138051,25.589539,22.0,25.0,49.0,19.0,10.0,58.0,102.0,120.0,14.0,1.0,9.0,23.0,9.0,4.0,-3.0,-2.0,460.0
117.755,L101,0.0,-1.0,0.0,19.0,14.0,1004.0,0.3883432,1.1117884,1.0260649,1.1284728,1.315259,4.095358,4.4992228,2.2011373,3.3365638,9.725572,11.921632,7.967234,25.911867,16.4392,14.540605,14.246378,119.8547,4.0,2.0,2.0,11.0,53.0,52.0,52.0,48.0,71.0,125.0,150.0,145.0,209.0,253.0,202.0,197.0,1576.0,R101,-346.0,6.0,-97.0,-536.0,783.0,3328.0,-0.40133697,1.7789066,0.78924006,0.82242346,-3.2356255,1.9364908,5.0030627,1.3048861,1.405584,-0.15037605,0.91407496,1.247966,-0.26711157,0.5056839,-0.0121766245,-1.1498079,10.491883,6.0,11.0,17.0,5.0,-3.0,25.0,37.0,30.0,6.0,1.0,-2.0,21.0,0.0,2.0,-1.0,3.0,158.0
117.845,L101,0.0,4.0,0.0,18.0,16.0,1001.0,0.4794531,1.2654171,1.2607138,1.208818,1.5253175,5.548082,4.7572093,2.8375487,4.0319843,7.981592,10.027628,6.926544,19.093613,11.421194,10.321018,9.307605,97.993744,6.0,5.0,10.0,12.0,60.0,74.0,59.0,60.0,80.0,102.0,130.0,131.0,167.0,202.0,144.0,136.0,1378.0,R101,-6.0,-2.0,149.0,-477.0,3682.0,-670.0,-0.95849884,1.5306237,0.77517587,0.788982,-3.0753064,1.2666298,4.447614,0.6487849,1.5405912,-0.15037605,0.9144459,0.7953007,-0.26711157,0.47162265,-0.21597317,-1.5344609,6.9780445,0.0,8.0,14.0,4.0,-2.0,15.0,17.0,11.0,2.0,1.0,-3.0,15.0,0.0,1.0,-3.0,1.0,81.0
117.951,L101,-1.0,0.0,0.0,14.0,15.0,1000.0,0.4794531,1.4266679,1.5119236,1.1284728,1.8031381,6.7424,5.064725,3.871937,3.9524617,8.290968,9.931336,8.520858,11.7091675,7.622569,6.962751,6.067052,85.085884,6.0,8.0,17.0,11.0,69.0,91.0,67.0,78.0,79.0,106.0,129.0,152.0,116.0,154.0,94.0,91.0,1268.0,R101,204.0,-73.0,176.0,-66.0,1044.0,927.0,-1.1408108,0.9898924,0.8080829,0.788982,-2.7640522,0.8661904,4.293332,0.55992734,1.5806947,-0.28699034,0.93664944,1.0281774,-0.26711157,0.7153573,0.08753522,-1.5344609,6.661394,-2.0,2.0,6.0,4.0,0.0,9.0,11.0,7.0,1.0,0.0,2.0,18.0,0.0,8.0,0.0,1.0,67.0
117.966,L101,-1.0,0.0,0.0,12.0,14.0,1001.0,0.83500034,1.4820763,1.1965274,1.3663871,2.1343691,7.18189,5.594826,4.848662,4.8507957,8.67396,10.792847,10.680692,10.257719,7.01932,6.4170976,5.321296,88.653465,13.0,9.0,8.0,14.0,79.0,97.0,80.0,94.0,90.0,111.0,138.0,177.0,105.0,145.0,86.0,80.0,1326.0,R101,209.0,27.0,-6.0,-621.0,516.0,340.0,-1.2309331,0.9898924,0.7735506,0.82242346,-2.7640522,0.8661904,4.447614,0.6018505,1.5405912,-0.15037605,0.91407496,0.28637108,-0.20746252,0.47162265,-0.11332944,-1.5344609,5.7135677,-3.0,2.0,13.0,5.0,0.0,9.0,17.0,9.0,2.0,1.0,-2.0,9.0,1.0,1.0,-2.0,1.0,63.0
118.004,L101,-2.0,0.0,0.0,14.0,15.0,1002.0,1.2347175,1.9541074,1.3634664,1.5951537,2.914748,9.45322,6.2564983,7.4920106,6.304013,9.725572,11.921632,11.914738,6.829704,5.915724,5.0801897,3.3403854,93.29588,20.0,17.0,13.0,17.0,99.0,126.0,95.0,135.0,107.0,125.0,150.0,190.0,77.0,127.0,67.0,49.0,1414.0,R101,264.0,31.0,-44.0,24.0,655.0,795.0,-1.2309331,0.9898924,0.77350503,0.82242346,-2.9181287,0.79954964,4.318669,0.5069384,1.5030708,-0.5658293,0.9274927,0.6322977,-0.26711157,0.6444469,0.08753522,-1.3403915,5.6834264,-3.0,2.0,12.0,5.0,-1.0,8.0,12.0,4.0,3.0,-2.0,1.0,13.0,0.0,6.0,0.0,2.0,62.0
118.020,L101,-6.0,-1.0,0.0,14.0,8.0,1008.0,1.6014339,2.7519214,2.170734,1.8866427,3.4317286,11.707946,8.493098,10.977241,7.4327326,9.577079,13.389406,13.9550085,3.0203023,3.015906,2.344213,1.8048427,97.56024,26.0,29.0,32.0,21.0,110.0,152.0,138.0,186.0,120.0,123.0,166.0,210.0,40.0,66.0,32.0,22.0,1473.0,R101,385.0,71.0,30.0,-296.0,-303.0,2469.0,-1.2309331,0.8930551,0.8080829,0.9256469,-2.7640522,0.46675768,4.1688595,0.5069384,1.3527391,-0.5658293,0.9144459,0.46275258,-0.3845588,0.57455915,-0.21597317,-1.5344609,4.3780293,-3.0,1.0,6.0,8.0,0.0,3.0,6.0,4.0,8.0,-2.0,-3.0,11.0,-2.0,4.0,-3.0,1.0,39.0
118.058,L101,-12.0,-4.0,3.0,23.0,5.0,1014.0,2.3712084,5.0587335,3.187299,2.6780214,4.948769,16.519772,12.505717,15.409683,8.297662,8.136614,12.843838,15.70494,0.68147284,1.5156964,0.8090736,1.2944504,111.96295,38.0,58.0,51.0,33.0,136.0,201.0,196.0,243.0,130.0,104.0,160.0,226.0,9.0,30.0,15.0,12.0,1642.0,R101,397.0,80.0,8.0,-9.0,-1274.0,3099.0,-1.2309331,0.79405826,0.7897148,0.788982,-2.9181287,0.93285894,4.1200867,0.49203193,1.4680909,-0.8523408,0.9206464,0.28637108,-0.44234455,0.47162265,-0.32015872,-1.7320627,3.5684953,-3.0,0.0,8.0,4.0,-1.0,10.0,4.0,3.0,4.0,-4.0,0.0,9.0,-3.0,1.0,-4.0,0.0,28.0
118.072,L101,-73.0,22.0,7.0,28.0,-1.0,1115.0,4.1673717,8.083775,4.218085,3.8855007,6.254022,22.542675,20.310812,21.279251,7.1722584,5.583944,8.766988,9.608481,0.2913384,0.7363365,-0.18184212,0.91290903,123.63191,66.0,90.0,68.0,55.0,154.0,254.0,273.0,301.0,117.0,72.0,117.0,165.0,2.0,14.0,5.0,4.0,1757.0,R101,347.0,31.0,-3.0,396.0,-2647.0,2690.0,-1.1408108,0.48315126,0.7897148,0.7235645,-2.6130366,0.40028092,4.1444016,0.44700068,1.2908818,-0.7081114,0.9274927,0.19552408,-0.3261457,0.47162265,-0.21597317,-1.7320627,3.137494,-2.0,-3.0,8.0,2.0,1.0,2.0,5.0,-1.0,11.0,-3.0,1.0,8.0,-1.0,1.0,-3.0,0.0,26.0
118.123,L101,-133.0,7.0,-2.0,-90.0,-32.0,1722.0,6.11664,10.695339,5.8653374,5.7739663,6.5719824,27.722025,40.95329,32.993305,4.601195,3.4667008,3.5925481,3.5957768,0.39694083,0.84098905,-0.70580804,0.86700326,153.34723,100.0,115.0,93.0,95.0,158.0,294.0,390.0,378.0,87.0,46.0,62.0,76.0,4.0,16.0,0.0,3.0,1917.0,R101,141.0,23.0,-32.0,257.0,-4203.0,1112.0,-0.86649245,0.48315126,0.8080829,0.788982,-2.320026,0.5997927,4.193462,0.5069384,1.405584,-0.28699034,0.9480702,0.6322977,-0.024885884,0.6093758,-0.11332944,-1.3403915,6.023621,1.0,-3.0,6.0,4.0,3.0,5.0,7.0,4.0,6.0,0.0,3.0,13.0,4.0,5.0,-2.0,2.0,58.0
118.266,L101,-469.0,55.0,58.0,508.0,-1001.0,2610.0,1.4158595,3.2628646,2.3699443,4.8836346,0.5442065,5.961464,9.666761,11.191727,1.1748728,1.0821,1.1213392,1.1813626,1.3334224,0.17301486,-0.59939283,0.91290903,45.676094,23.0,36.0,36.0,76.0,29.0,80.0,157.0,189.0,19.0,13.0,20.0,28.0,19.0,4.0,1.0,4.0,734.0,R101,-234.0,17.0,39.0,692.0,-4586.0,5004.0,-0.21431808,0.5892044,0.7980176,0.788982,-2.1779497,0.5997927,4.095915,0.72810054,1.4680909,0.37804067,1.0154818,0.0083313575,1.3216846,1.0094075,2.9178655,4.509933,17.83658,8.0,-2.0,7.0,4.0,4.0,5.0,3.0,14.0,4.0,5.0,7.0,6.0,24.0,16.0,34.0,48.0,187.0
118.282,L101,-441.0,-69.0,60.0,154.0,-758.0,3751.0,0.9453843,2.2739806,1.4361076,1.8151741,-0.54407275,2.5167255,4.5719023,4.0516224,1.5575138,0.27855557,1.0145017,0.3024515,2.4140303,0.5194591,-0.28503552,0.91290903,23.78121,15.0,22.0,15.0,20.0,5.0,27.0,54.0,81.0,6.0,-3.0,14.0,12.0,33.0,10.0,4.0,4.0,319.0,R101,-233.0,-74.0,74.0,-94.0,289.0,790.0,0.6169291,0.9898924,0.8080829,0.85634995,-2.1779497,0.66635096,4.1444016,0.81747633,1.3092324,2.2333262,1.061603,-0.28676605,4.0596466,2.8892722,22.805815,14.849307,55.64297,17.0,2.0,6.0,6.0,4.0,6.0,5.0,17.0,10.0,21.0,9.0,3.0,58.0,59.0,240.0,261.0,724.0
118.317,L101,-263.0,-38.0,50.0,345.0,1721.0,3085.0,0.26207143,1.1117884,1.0790735,-0.016990552,-1.109089,1.3740072,3.8479512,0.59584934,1.9321578,0.40170717,1.0555149,-0.17807701,0.68147284,0.17301486,-0.28503552,0.95922124,11.884639,1.0,2.0,4.0,-2.0,-4.0,9.0,33.0,9.0,0.0,0.0,3.0,4.0,9.0,4.0,4.0,5.0,81.0,R101,-475.0,-184.0,17.0,708.0,-244.0,3538.0,0.5261351,1.2683654,0.8080829,0.69159395,-2.0387714,0.66635096,4.1444016,0.6018505,1.239265,6.1975527,1.6850114,1.247966,21.076662,12.035616,31.715557,25.19349,107.05912,16.0,5.0,6.0,1.0,5.0,6.0,5.0,9.0,15.0,70.0,25.0,21.0,201.0,193.0,304.0,341.0,1223.0
118.334,L101,95.0,65.0,-239.0,807.0,2244.0,796.0,0.115675956,1.1621382,1.0010482,0.53566635,-0.9739776,1.1136401,3.3806357,0.5390452,1.9321578,0.3179901,0.9924446,-0.05480285,0.74179983,0.0512933,-0.28503552,0.7764276,11.3461485,-3.0,3.0,1.0,4.0,-2.0,5.0,18.0,7.0,0.0,-2.0,9.0,6.0,10.0,2.0,4.0,1.0,63.0,R101,-2.0,0.0,-1.0,-1.0,4.0,992.0,0.06551421,1.6975665,0.7897148,0.85634995,1.1984066,5.929709,5.244203,1.179462,4.50416,12.152045,8.120132,6.5721,21.849792,14.960243,15.880723,10.549148,111.54927,11.0,10.0,8.0,6.0,38.0,83.0,45.0,27.0,92.0,163.0,107.0,125.0,206.0,225.0,180.0,208.0,1534.0
118.385,L101,176.0,84.0,-108.0,219.0,872.0,604.0,0.115675956,1.1621382,0.95407593,0.53566635,-0.90856284,1.1136401,3.2625175,0.59584934,2.1731606,0.27855557,1.0230237,-0.05480285,0.6222699,0.3496027,-0.70580804,0.95922124,11.476224,-3.0,3.0,-1.0,4.0,-1.0,5.0,14.0,9.0,-3.0,-3.0,5.0,6.0,8.0,7.0,0.0,5.0,55.0,R101,0.0,0.0,-1.0,0.0,5.0,993.0,0.06551421,2.3153422,0.783143,0.82242346,1.2635258,6.941047,5.464716,0.9511102,4.5762997,12.922286,7.2519116,6.705179,15.629544,11.776812,14.172737,9.008195,100.64979,11.0,18.0,9.0,5.0,39.0,97.0,52.0,21.0,93.0,173.0,97.0,127.0,163.0,190.0,164.0,178.0,1437.0
