#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
3.437,L101,-3.0,0.0,0.0,-14.0,41.0,1002.0,3.1533458,4.5426297,4.281402,3.8855007,3.3818269,8.325409,7.8137555,7.5582027,4.354759,5.7471247,9.059377,6.1693916,12.523447,6.7623324,7.098086,6.7615557,101.41814,50.0,52.0,69.0,55.0,109.0,112.0,126.0,136.0,84.0,74.0,120.0,120.0,122.0,141.0,96.0,101.0,1567.0,R101,-120.0,20.0,-5.0,-49.0,-12.0,1386.0,3.9472632,8.350797,1.3183998,3.6827445,6.0438356,16.806871,19.250067,15.552363,4.5762997,6.1975527,5.1730304,3.7910128,2.072062,1.5237316,1.5240719,0.41608608,100.22619,65.0,95.0,41.0,66.0,151.0,212.0,266.0,246.0,93.0,70.0,73.0,71.0,34.0,29.0,16.0,12.0,1540.0
3.513,L101,-4.0,0.0,0.0,-11.0,38.0,1001.0,2.8281484,4.2090483,4.155029,4.08248,3.908314,11.4371,9.095213,9.57952,5.7857947,5.093125,10.315682,6.784995,10.779163,6.2686152,5.0076904,4.923165,104.25309,45.0,48.0,67.0,59.0,119.0,149.0,148.0,166.0,101.0,66.0,133.0,129.0,109.0,133.0,66.0,74.0,1612.0,R101,-521.0,-89.0,-70.0,-566.0,-105.0,2804.0,3.206931,9.302377,5.8848,14.833332,2.7995899,10.005234,9.727493,6.628521,1.7977502,0.11738434,1.061603,0.37543488,0.9650231,0.8602836,1.9272367,-1.7320627,67.76093,51.0,104.0,123.0,208.0,72.0,137.0,150.0,121.0,46.0,3.0,9.0,10.0,19.0,12.0,21.0,0.0,1086.0
3.742,L101,-412.0,67.0,8.0,-18.0,-138.0,2865.0,2.8281484,8.591317,15.714514,52.6672,0.9487908,5.0759573,7.704911,7.162114,1.8669722,0.5387615,1.0111572,1.8439589,1.059888,0.78896344,1.998005,4.4026217,114.203285,45.0,95.0,225.0,457.0,41.0,67.0,124.0,130.0,48.0,3.0,6.0,41.0,15.0,15.0,28.0,66.0,1406.0,R101,-278.0,-73.0,122.0,414.0,4110.0,430.0,-0.3078242,3.2834423,1.3537469,1.1071887,0.109927386,1.6011511,4.5804095,0.62470526,1.3298384,0.24858661,0.91407496,-0.088089146,-0.26711157,0.40424585,1.7678958,-0.9626641,15.699524,7.0,32.0,42.0,13.0,24.0,20.0,22.0,10.0,9.0,4.0,-2.0,5.0,0.0,-1.0,19.0,4.0,208.0
3.747,L101,-526.0,59.0,89.0,398.0,-279.0,2612.0,1.7905391,7.485844,7.040881,9.459014,0.685652,3.5222948,5.4275823,3.7531648,1.158789,0.3179901,1.1269534,0.7533995,0.68147284,0.68309057,0.9988511,3.5844965,48.470016,29.0,84.0,110.0,158.0,33.0,43.0,76.0,76.0,23.0,-2.0,0.0,20.0,9.0,13.0,17.0,53.0,742.0,R101,334.0,-42.0,-145.0,175.0,1313.0,789.0,0.15836105,3.3502357,1.155537,1.1830697,0.109927386,1.668151,4.2182093,0.5802484,1.3527391,-0.015593896,0.9206464,0.28637108,-0.20746252,0.43781045,1.7678958,0.41608608,17.382235,12.0,33.0,36.0,15.0,24.0,21.0,8.0,8.0,8.0,2.0,0.0,9.0,1.0,0.0,19.0,12.0,208.0
3.892,L101,199.0,-31.0,24.0,-182.0,1023.0,488.0,0.6762685,2.079835,2.2197025,0.96459174,-0.07636962,1.1136401,3.0902352,0.922828,1.7275879,0.3179901,1.1570392,-0.561967,0.39694083,0.0512933,2.1721714,1.3438697,17.595657,10.0,19.0,33.0,9.0,14.0,5.0,8.0,19.0,3.0,-2.0,-1.0,-2.0,4.0,2.0,30.0,13.0,164.0,R101,365.0,46.0,-30.0,-150.0,390.0,1568.0,0.34307277,3.550366,1.3183998,0.85634995,-0.79731625,1.6011511,4.0718846,0.54091585,1.3092324,-0.4254652,0.91615796,0.6322977,-0.26711157,0.37092736,1.4413807,1.4621098,16.924353,14.0,36.0,41.0,6.0,15.0,20.0,2.0,6.0,10.0,-1.0,-1.0,13.0,0.0,-2.0,15.0,19.0,193.0
3.968,L101,282.0,18.0,72.0,-319.0,721.0,834.0,0.7282036,2.2739806,2.170734,0.6236984,-0.3784427,0.8495664,3.1470196,0.6866062,1.5575138,0.3590551,1.1570392,-0.36728334,0.6222699,0.112566754,1.998005,1.3936595,16.934193,11.0,22.0,32.0,5.0,8.0,1.0,10.0,12.0,6.0,-1.0,-1.0,1.0,8.0,3.0,28.0,14.0,159.0,R101,85.0,77.0,-23.0,790.0,-6072.0,1234.0,0.6169291,3.7509308,1.7964481,1.4216319,-0.27079472,2.2054105,4.095915,0.6487849,1.405584,0.5057741,0.93664944,-0.1864424,-0.024885884,0.43781045,3.2858672,3.5664854,24.192097,17.0,39.0,53.0,21.0,20.0,29.0,3.0,11.0,6.0,6.0,2.0,4.0,4.0,0.0,39.0,37.0,291.0
4.113,L101,375.0,-50.0,-10.0,373.0,136.0,2025.0,1.1169024,1.9541074,2.3699443,0.8810291,0.01652525,0.98210907,3.0062442,0.78377414,1.3811861,0.4459035,1.1903547,-0.43155134,0.6222699,-0.010825335,2.344213,1.596444,18.24863,18.0,17.0,36.0,8.0,16.0,3.0,5.0,15.0,10.0,1.0,-2.0,0.0,8.0,1.0,32.0,18.0,186.0,R101,-277.0,-11.0,99.0,-482.0,-965.0,975.0,0.8858494,3.550366,1.5836129,3.566203,-0.17236343,1.400345,3.977166,0.45600685,1.3092324,0.8789219,0.9480702,0.54836124,3.9718328,3.1414633,36.353115,24.727224,87.125404,20.0,36.0,48.0,64.0,21.0,17.0,-2.0,0.0,10.0,9.0,3.0,12.0,57.0,64.0,331.0,338.0,1028.0
4.193,L101,339.0,-73.0,-30.0,494.0,-489.0,2734.0,1.0589948,2.6815696,2.6844707,1.1284728,-0.029468155,0.98210907,3.062081,0.78377414,1.3811861,0.27855557,1.1570392,-0.49644136,0.68147284,-0.010825335,2.2584534,1.596444,19.197891,17.0,28.0,42.0,11.0,15.0,3.0,7.0,15.0,10.0,-3.0,-1.0,-1.0,9.0,1.0,31.0,18.0,202.0,R101,2.0,4.0,0.0,-33.0,28.0,1000.0,2.5615838,3.8180509,1.3183998,2.581159,1.5096245,2.880619,4.7171702,1.0236912,2.199781,6.955314,3.0830038,2.6464665,15.629544,7.0541973,22.92972,14.257102,95.16543,41.0,40.0,41.0,46.0,43.0,39.0,27.0,23.0,55.0,82.0,47.0,45.0,163.0,129.0,241.0,255.0,1317.0
4.265,L101,327.0,-96.0,88.0,-611.0,-1884.0,2525.0,0.88976693,2.3401487,2.9036698,1.2881181,0.14933562,0.98210907,3.062081,0.9592206,1.4200655,0.3590551,1.1903547,-0.49644136,0.68147284,0.23265727,2.765482,2.0186105,20.745707,14.0,23.0,46.0,13.0,19.0,3.0,7.0,20.0,9.0,-1.0,-2.0,-1.0,9.0,5.0,37.0,26.0,227.0,R101,-7.0,-1.0,-1.0,-38.0,23.0,996.0,2.4202154,4.2949038,2.2713938,1.9924934,3.519394,5.645242,6.5197487,4.3002615,3.2795475,7.8028865,4.5003333,3.494977,11.475161,7.123455,8.62291,7.6826725,84.945595,39.0,47.0,63.0,34.0,94.0,79.0,82.0,84.0,74.0,96.0,65.0,64.0,130.0,130.0,107.0,136.0,1324.0
4.338,L101,205.0,-31.0,138.0,-801.0,-3337.0,1901.0,0.83500034,2.1438167,3.0726268,1.8151741,-0.029468155,1.0479956,3.0902352,0.8175403,1.4623692,0.5387615,1.2269567,-0.43155134,0.39694083,0.29151344,2.6822035,2.072863,21.032978,13.0,20.0,49.0,20.0,15.0,4.0,8.0,16.0,8.0,3.0,-3.0,0.0,4.0,6.0,36.0,27.0,226.0,R101,-8.0,3.0,-2.0,-43.0,13.0,1006.0,2.6307275,6.3705015,2.373238,1.340312,5.30697,8.359998,9.445474,7.514424,5.016331,8.88378,6.03328,4.264925,7.9120765,4.566103,4.3807387,5.7781706,90.17704,42.0,74.0,65.0,19.0,138.0,116.0,145.0,135.0,99.0,114.0,83.0,82.0,98.0,90.0,54.0,69.0,1423.0
4.489,L101,-4.0,0.0,0.0,-6.0,25.0,1004.0,1.6641189,3.3384168,4.155029,4.6050444,2.3869514,5.961464,6.395645,4.9110518,2.765595,5.338715,7.202639,5.5248384,14.339616,6.8899755,10.73224,9.53426,95.745605,27.0,37.0,67.0,70.0,86.0,80.0,98.0,95.0,63.0,69.0,101.0,110.0,135.0,143.0,150.0,139.0,1470.0,R101,-112.0,38.0,-6.0,-86.0,-29.0,1211.0,3.9935899,9.411694,1.2504195,2.7898107,6.2300797,18.933155,25.683186,16.987398,4.9421825,6.707174,6.3807435,3.3244283,1.5417067,1.4009615,1.4413807,0.09050758,111.10842,66.0,105.0,39.0,50.0,154.0,232.0,315.0,261.0,98.0,78.0,87.0,60.0,27.0,26.0,15.0,10.0,1623.0
4.566,L101,-4.0,0.0,0.0,-7.0,22.0,1004.0,1.3549393,3.2628646,4.092242,5.347777,2.871112,7.9369373,6.92636,5.7974257,3.3365638,4.847407,7.984903,5.8420815,13.074824,6.512121,7.770249,7.327866,94.285675,22.0,36.0,66.0,86.0,98.0,107.0,109.0,109.0,71.0,63.0,109.0,115.0,126.0,137.0,106.0,109.0,1469.0,R101,-445.0,-29.0,-37.0,-333.0,-160.0,2381.0,4.6405706,8.147481,5.427436,19.776583,3.2938569,14.539909,15.212989,10.365812,3.8727617,2.2333262,1.4910963,1.1028469,1.0353336,1.085563,1.8478655,-1.1498079,92.92362,82.0,93.0,116.0,255.0,87.0,189.0,226.0,179.0,83.0,21.0,21.0,19.0,20.0,18.0,20.0,3.0,1432.0
4.790,L101,-40.0,53.0,2.0,-1.0,6.0,1074.0,2.1113656,3.8842988,7.5336604,10.882088,4.623358,20.167019,15.153634,15.496486,4.518674,1.8004907,4.9115934,8.520858,1.059888,1.7374675,1.7326152,1.9646784,106.09817,34.0,44.0,117.0,177.0,131.0,234.0,226.0,244.0,86.0,24.0,77.0,152.0,15.0,35.0,25.0,25.0,1646.0,R101,50.0,-166.0,152.0,472.0,3471.0,1418.0,-0.120884605,3.0147302,1.2504195,1.5469275,-0.79731625,1.668151,4.318669,0.9511102,1.2908818,0.37804067,0.9206464,1.0281774,-0.3845588,0.40424585,1.5240719,-0.5985127,16.3948,9.0,28.0,39.0,24.0,15.0,21.0,12.0,21.0,11.0,5.0,0.0,18.0,-2.0,-1.0,16.0,6.0,222.0
4.797,L101,-464.0,63.0,44.0,570.0,-25.0,2969.0,1.6641189,6.9009457,10.054206,27.603956,0.85268205,4.1596227,6.827415,6.183588,1.4394279,0.63730115,1.0021396,1.693604,0.99411494,1.3784666,1.5528215,2.5749655,75.51937,27.0,78.0,152.0,341.0,38.0,53.0,107.0,115.0,38.0,5.0,7.0,38.0,14.0,27.0,23.0,36.0,1099.0,R101,277.0,-55.0,-146.0,326.0,1318.0,534.0,0.06551421,3.2165387,1.7091503,1.3807492,-0.57966906,1.4672487,4.0718846,0.72810054,1.3779742,-0.15037605,0.91407496,0.95205396,-0.26711157,0.43781045,1.3579235,-0.07694865,16.60492,11.0,31.0,51.0,20.0,17.0,18.0,2.0,14.0,7.0,1.0,-2.0,17.0,0.0,0.0,14.0,9.0,210.0
4.862,L101,-422.0,30.0,60.0,497.0,-632.0,3393.0,1.0589948,4.5426297,3.843906,3.683196,0.27496618,1.8862287,3.9462256,1.1504697,1.4623692,0.27855557,1.1570392,0.36030018,0.45152625,0.5194591,1.3706472,1.7522303,27.738743,17.0,52.0,62.0,51.0,22.0,17.0,36.0,25.0,8.0,-3.0,-1.0,13.0,5.0,10.0,21.0,21.0,356.0,R101,379.0,-6.0,-71.0,-134.0,528.0,1351.0,0.34307277,3.4836578,1.0972501,1.1071887,-0.3714619,1.2666298,4.0718846,0.62470526,1.3779742,-0.15037605,0.91407496,-0.1864424,-0.14720464,0.47162265,1.3579235,1.0311154,16.291615,14.0,35.0,34.0,13.0,19.0,15.0,2.0,10.0,7.0,1.0,-2.0,4.0,2.0,1.0,14.0,16.0,185.0
5.091,L101,219.0,-49.0,28.0,-598.0,849.0,621.0,1.0589948,2.4746215,2.4211004,0.7105949,-0.3784427,0.9159696,3.0340843,0.6866062,1.6104891,0.3179901,1.1570392,-0.49644136,0.45152625,-0.010825335,1.6430112,2.072863,17.669184,17.0,25.0,37.0,6.0,8.0,2.0,6.0,12.0,5.0,-2.0,-1.0,-1.0,5.0,1.0,24.0,27.0,171.0,R101,263.0,49.0,-40.0,83.0,-3335.0,2196.0,0.5261351,3.4169607,1.7091503,1.7644256,-0.3714619,2.0036645,4.0479956,0.5802484,1.405584,0.37804067,0.91407496,0.10285662,-0.20746252,0.5399956,1.8478655,1.3212451,19.979319,16.0,34.0,51.0,29.0,19.0,26.0,1.0,8.0,6.0,5.0,-2.0,7.0,1.0,3.0,20.0,18.0,242.0
5.162,L101,335.0,-45.0,32.0,-511.0,563.0,1150.0,1.1169024,2.1438167,2.0745327,0.7963677,-0.3784427,0.8495664,3.0902352,0.59584934,1.4623692,0.27855557,1.1903547,-0.6281419,0.6222699,-0.010825335,2.4294593,2.237508,17.870377,18.0,20.0,30.0,7.0,8.0,1.0,8.0,9.0,8.0,-3.0,-2.0,-3.0,8.0,1.0,33.0,30.0,173.0,R101,-318.0,-38.0,-37.0,384.0,57.0,2041.0,1.3203002,2.9469428,1.841129,3.9800036,-0.17236343,1.2666298,4.0479956,0.4395487,1.2316191,2.837085,1.282413,0.37543488,10.889226,7.403195,46.8641,28.965277,115.51854,25.0,27.0,54.0,71.0,21.0,15.0,1.0,-2.0,16.0,27.0,16.0,10.0,125.0,134.0,380.0,364.0,1284.0
5.238,L101,346.0,-9.0,-30.0,-310.0,-1592.0,3192.0,0.7282036,2.2739806,2.5776458,0.7963677,-0.32549277,0.78288835,3.1185477,0.65562785,1.3811861,0.3179901,1.100041,-0.43155134,0.92940825,0.3496027,1.910103,2.237508,18.40206,11.0,22.0,40.0,7.0,9.0,0.0,9.0,11.0,10.0,-2.0,1.0,0.0,13.0,7.0,27.0,30.0,195.0,R101,-2.0,0.0,0.0,-31.0,31.0,1000.0,2.4914122,3.6171231,1.7964481,3.2808964,2.5452807,3.0841057,4.8011785,1.9197445,2.2999146,6.5816,3.7707136,3.494977,15.230571,9.327147,24.189201,15.052653,103.48296,40.0,37.0,53.0,59.0,65.0,42.0,30.0,43.0,57.0,76.0,56.0,64.0,160.0,160.0,251.0,263.0,1456.0
5.320,L101,-326.0,254.0,64.0,9.0,-2187.0,338.0,0.88976693,2.8946388,3.303518,1.7427802,-0.029468155,0.98210907,3.0340843,0.88707715,1.6104891,0.63730115,1.1570392,0.06630566,1.1267163,1.3319384,12.353868,12.1289015,44.117065,14.0,31.0,53.0,19.0,15.0,3.0,6.0,18.0,5.0,5.0,-1.0,8.0,16.0,26.0,173.0,172.0,563.0,R101,-6.0,4.0,-1.0,-34.0,32.0,1002.0,2.5615838,4.718418,2.373238,2.086611,2.6934242,4.385531,5.594862,3.1439705,2.4567375,6.45488,3.5360787,3.4525232,8.654212,6.711981,10.748133,7.706742,77.27892,41.0,53.0,65.0,36.0,69.0,61.0,56.0,65.0,60.0,74.0,53.0,63.0,105.0,124.0,130.0,137.0,1192.0
5.388,L101,-328.0,-71.0,26.0,-1014.0,7.0,2027.0,1.2945465,3.1879394,4.344976,4.929922,0.43255174,0.98210907,2.9785597,0.71829695,1.508163,1.9415414,0.9924446,-0.24055967,7.8867693,4.263411,37.506256,35.02497,107.7519,21.0,35.0,70.0,77.0,26.0,3.0,4.0,13.0,7.0,26.0,9.0,3.0,86.0,95.0,390.0,361.0,1226.0,R101,-8.0,1.0,-2.0,-42.0,16.0,1012.0,1.6533073,5.867257,1.979106,1.9924934,4.505555,9.446789,9.501215,9.4377,3.5378888,6.2624063,5.088008,4.866938,3.3690608,3.5063636,2.9178655,3.7552009,77.68716,29.0,68.0,57.0,34.0,121.0,130.0,146.0,165.0,78.0,71.0,72.0,95.0,50.0,71.0,34.0,39.0,1260.0
5.462,L101,0.0,0.0,-1.0,-6.0,28.0,1005.0,2.046764,3.2628646,4.408799,4.6516476,1.8349859,3.712368,4.5354605,2.252199,1.9708807,5.9912996,4.547586,2.7847831,19.403563,7.485506,20.934608,20.588144,110.41145,33.0,36.0,71.0,71.0,70.0,46.0,53.0,49.0,50.0,77.0,73.0,60.0,169.0,152.0,273.0,261.0,1544.0,R101,-132.0,0.0,-2.0,-45.0,-74.0,1347.0,5.0751734,7.848232,4.0312834,16.225424,3.7518406,22.059713,30.283167,25.463999,1.4078658,3.837927,1.4029105,0.46275258,2.072062,1.0473517,2.3925955,0.09050758,127.4528,95.0,90.0,94.0,222.0,101.0,259.0,343.0,329.0,34.0,38.0,19.0,11.0,34.0,17.0,27.0,10.0,1723.0
5.538,L101,-2.0,0.0,-1.0,-4.0,24.0,1001.0,1.727164,4.127018,4.862074,3.683196,2.2762952,5.684944,6.029727,4.786412,2.9735923,5.093125,6.812983,5.1568575,13.213715,6.1493487,10.801177,9.232362,92.609985,28.0,47.0,78.0,51.0,83.0,76.0,90.0,93.0,66.0,66.0,97.0,104.0,127.0,131.0,151.0,135.0,1423.0,R101,-384.0,-73.0,-29.0,-159.0,-229.0,2533.0,3.5994637,8.453587,7.3475733,26.122343,2.4678545,10.247873,11.605509,9.2422495,1.6475185,1.5823739,0.9274927,0.19552408,0.75722075,0.8971685,2.8436828,-0.7789142,87.158516,58.0,96.0,145.0,305.0,63.0,140.0,180.0,162.0,42.0,15.0,1.0,8.0,16.0,13.0,33.0,5.0,1282.0
5.912,L101,-342.0,75.0,-16.0,-96.0,-191.0,2475.0,2.9584885,9.003039,15.54725,57.888294,0.7870102,5.1427746,7.868637,7.8902287,1.6328622,0.5387615,0.991665,2.092488,0.74179983,0.78896344,2.344213,3.2799594,119.49645,47.0,99.0,223.0,472.0,36.0,68.0,127.0,141.0,43.0,3.0,10.0,46.0,10.0,15.0,32.0,48.0,1420.0,R101,-280.0,0.0,-57.0,-992.0,247.0,3247.0,0.7071733,3.0822277,1.0696614,1.1830697,-0.6872919,2.677582,4.5804095,0.523243,1.4680909,-0.28699034,0.9144459,0.19552408,-0.20746252,0.43781045,1.9272367,-0.9626641,16.622066,18.0,29.0,33.0,15.0,16.0,36.0,22.0,5.0,4.0,0.0,-3.0,8.0,1.0,0.0,21.0,4.0,209.0
5.991,L101,-348.0,40.0,40.0,541.0,-87.0,3070.0,0.83500034,2.9669907,2.2692344,1.0470686,0.01652525,2.5167255,3.5014343,0.65562785,1.9321578,0.27855557,1.2269567,0.06630566,0.2913384,0.23265727,0.6166038,1.3438697,19.79705,13.0,32.0,34.0,10.0,16.0,27.0,22.0,11.0,0.0,-3.0,-3.0,8.0,2.0,5.0,13.0,13.0,200.0,R101,302.0,28.0,-123.0,538.0,901.0,877.0,0.4348344,2.8788168,1.2504195,1.1830697,-0.4744062,1.2666298,4.1444016,0.62470526,1.5405912,-0.28699034,0.91615796,-0.088089146,-0.20746252,0.43781045,1.5240719,1.4621098,16.60667,15.0,26.0,39.0,15.0,18.0,15.0,5.0,10.0,2.0,0.0,-1.0,5.0,1.0,0.0,16.0,19.0,185.0
6.063,L101,141.0,-23.0,-67.0,122.0,936.0,308.0,0.78113025,2.3401487,2.4727764,0.7963677,-0.3784427,0.98210907,3.0340843,1.0338919,1.8600168,0.27855557,1.1903547,-0.561967,0.39694083,0.112566754,1.2786435,1.6480271,17.265203,12.0,23.0,38.0,7.0,8.0,3.0,6.0,22.0,1.0,-3.0,-2.0,-2.0,4.0,3.0,20.0,19.0,159.0,R101,363.0,53.0,-41.0,-40.0,64.0,2227.0,0.25089818,3.1494818,1.3899724,1.2607844,0.109927386,1.3334721,4.1444016,0.6018505,1.5405912,-0.4254652,0.9206464,0.19552408,-0.14720464,0.47162265,1.6060321,1.7356439,18.138178,13.0,30.0,43.0,17.0,24.0,16.0,5.0,9.0,2.0,-1.0,0.0,8.0,2.0,1.0,17.0,21.0,207.0
6.213,L101,379.0,-34.0,-24.0,347.0,266.0,1668.0,0.83500034,2.1438167,1.9347457,0.6236984,-0.2228055,1.3092263,2.9236548,0.7506897,1.3811861,0.27855557,1.1570392,-0.49644136,0.8032392,0.0512933,1.910103,1.3936595,16.77666,13.0,20.0,27.0,5.0,11.0,8.0,2.0,14.0,10.0,-3.0,-1.0,-1.0,11.0,2.0,27.0,14.0,159.0,R101,398.0,99.0,-61.0,489.0,-925.0,3153.0,0.25089818,3.4836578,1.6247147,1.1830697,-0.79731625,1.3334721,4.0718846,0.523243,1.4680909,-0.28699034,0.91407496,0.10285662,-0.26711157,0.37092736,1.9272367,1.9985209,17.90123,13.0,35.0,49.0,15.0,15.0,16.0,2.0,5.0,4.0,0.0,-2.0,7.0,0.0,-2.0,21.0,23.0,201.0
6.288,L101,333.0,-91.0,-31.0,398.0,-737.0,2864.0,1.2347175,2.6815696,2.3193185,0.8810291,-0.27362347,1.7590426,3.1185477,0.71829695,1.6104891,0.27855557,1.1903547,-0.49644136,0.74179983,0.0512933,1.5528215,1.8577907,19.225561,20.0,28.0,35.0,8.0,10.0,15.0,9.0,13.0,5.0,-3.0,-2.0,-1.0,10.0,2.0,23.0,23.0,195.0,R101,0.0,3.0,0.0,-33.0,30.0,1001.0,2.3479967,3.6171231,1.9324735,2.3786235,2.620391,3.629187,4.9737105,2.5660594,2.1511,6.45488,3.5360787,3.4099627,13.93201,7.403195,18.092958,12.079832,91.12559,38.0,37.0,56.0,42.0,67.0,50.0,36.0,55.0,54.0,74.0,53.0,62.0,150.0,134.0,200.0,230.0,1338.0
6.363,L101,355.0,-99.0,7.0,-79.0,-1415.0,2917.0,1.001808,2.8229468,2.4727764,0.7963677,-0.32549277,1.695256,3.1185477,0.78377414,1.4200655,0.3590551,1.1570392,-0.36728334,0.74179983,0.0512933,1.910103,1.8577907,19.49585,16.0,30.0,38.0,7.0,9.0,14.0,9.0,15.0,9.0,-1.0,-1.0,1.0,10.0,2.0,27.0,23.0,208.0,R101,-5.0,0.0,-1.0,-40.0,25.0,994.0,2.2005153,4.2949038,2.636487,1.9000177,3.6843443,5.292146,7.0795727,4.6744094,2.9700725,6.2624063,4.583376,3.8758616,7.9120765,6.1785717,7.5846806,7.588408,78.71785,36.0,47.0,70.0,32.0,99.0,74.0,96.0,90.0,69.0,71.0,66.0,73.0,98.0,116.0,95.0,132.0,1264.0
6.442,L101,257.0,-39.0,26.0,-1213.0,-2657.0,2818.0,0.78113025,2.9669907,2.4727764,0.7963677,-0.12420734,1.6313276,3.1470196,0.6866062,1.3456658,0.4459035,1.1570392,-0.43155134,0.34354064,0.29151344,2.0853581,1.7522303,19.34771,12.0,32.0,38.0,7.0,13.0,13.0,10.0,12.0,11.0,1.0,-1.0,0.0,3.0,6.0,29.0,21.0,207.0,R101,-7.0,2.0,-3.0,-48.0,16.0,1002.0,1.4885397,5.1607394,2.1716821,2.1342795,4.505555,7.1612763,8.298584,7.0079308,4.010088,6.707174,5.088008,4.915986,5.332957,5.1642427,5.2725763,6.446228,80.865845,27.0,59.0,61.0,37.0,121.0,100.0,123.0,127.0,85.0,78.0,72.0,96.0,72.0,100.0,66.0,86.0,1310.0
6.741,L101,80.0,32.0,92.0,-970.0,-4767.0,1825.0,0.78113025,3.4913764,3.1297653,1.8151741,-0.3784427,1.4385979,3.1185477,0.7506897,1.3456658,0.5387615,1.1269534,-0.30362397,0.86577916,0.62920773,6.622616,5.793586,30.765785,12.0,39.0,50.0,20.0,8.0,10.0,9.0,14.0,11.0,3.0,0.0,2.0,12.0,12.0,89.0,87.0,378.0,R101,-467.0,-67.0,-74.0,-610.0,-153.0,2337.0,2.6307275,6.2847457,6.4790845,14.064468,2.084077,8.283798,8.153379,5.491617,1.8382001,0.63181406,0.9954594,0.0083313575,0.8259624,0.6444469,1.8478655,-0.9626641,59.301308,42.0,73.0,132.0,200.0,54.0,115.0,120.0,103.0,47.0,7.0,6.0,6.0,17.0,6.0,20.0,4.0,952.0
6.817,L101,-300.0,-3.0,-60.0,15.0,-192.0,1803.0,1.2945465,3.3384168,4.344976,4.6050444,0.01652525,1.179053,3.0062442,0.62537205,1.5575138,1.0224552,1.100041,-0.30362397,3.5718834,2.893936,38.49262,35.20809,101.953094,21.0,37.0,70.0,70.0,16.0,6.0,5.0,10.0,6.0,12.0,1.0,2.0,46.0,63.0,395.0,362.0,1122.0,R101,253.0,-3.0,-75.0,301.0,894.0,626.0,0.06551421,3.3502357,1.3537469,1.340312,-0.4744062,1.5341839,4.1444016,0.62470526,1.4356092,-0.015593896,0.91407496,-0.088089146,-0.44234455,0.40424585,1.8478655,1.3212451,17.315704,11.0,33.0,42.0,19.0,18.0,19.0,5.0,10.0,5.0,2.0,-2.0,5.0,-3.0,-1.0,20.0,18.0,201.0
6.969,L101,-12.0,9.0,-4.0,78.0,-29.0,1257.0,1.4158595,3.8842988,5.0595255,5.630482,0.91704494,1.3092263,3.0340843,0.45960155,1.4060863,4.1935925,2.5845795,1.9436258,16.519316,6.8259416,28.981894,26.367569,110.53273,23.0,44.0,81.0,92.0,40.0,8.0,6.0,4.0,37.0,55.0,49.0,43.0,150.0,142.0,339.0,307.0,1420.0,R101,347.0,30.0,-26.0,19.0,382.0,1384.0,-0.120884605,3.0147302,1.2178265,0.96101207,-0.79731625,1.1998174,4.0718846,0.62470526,1.4356092,-0.015593896,0.9206464,-0.38909772,-0.26711157,0.5056839,1.5240719,2.2510602,16.137043,9.0,28.0,38.0,9.0,15.0,14.0,2.0,10.0,5.0,2.0,0.0,2.0,0.0,2.0,16.0,25.0,177.0
7.118,L101,-1.0,0.0,-1.0,-6.0,28.0,1001.0,1.5391406,3.7253573,4.344976,4.55834,2.065618,5.6163993,5.6372266,3.7531648,3.1890934,4.5200353,6.521978,5.217255,14.912242,7.3501644,11.287328,10.846278,95.084595,25.0,42.0,70.0,69.0,77.0,75.0,81.0,76.0,69.0,59.0,94.0,105.0,139.0,150.0,158.0,156.0,1445.0,R101,334.0,88.0,-50.0,-162.0,-138.0,2512.0,0.25089818,3.4169607,1.4270573,1.1071887,-0.57966906,1.3334721,4.0479956,0.49203193,1.5030708,0.37804067,0.91407496,0.71459866,-0.26711157,0.47162265,2.0060406,2.7263794,19.942652,13.0,34.0,44.0,13.0,17.0,16.0,1.0,3.0,3.0,5.0,-2.0,14.0,0.0,1.0,22.0,29.0,213.0
